mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.24219854672749838,0.01583010714647159,0.01232131322224935,0.000524641273628839,True,80,2,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6037037037037037,0.4962962962962963,0.5296296296296297,0.54320987654321,0.04488804682147617,21
0.4456239541371663,0.012181860378381575,0.022325436274210613,0.0015539398023957638,True,80,2,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.5518518518518518,0.4703703703703704,0.5111111111111111,0.5111111111111111,0.033264675519277705,106
0.6786089738210043,0.03357233469291835,0.03401541709899902,0.006734439119258659,True,80,2,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.4703703703703704,0.44074074074074077,0.48518518518518516,0.4654320987654321,0.018477320428513272,247
2.2087385654449463,0.061167231550717426,0.09824275970458984,0.011295003497350705,True,80,2,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.5777777777777777,0.5259259259259259,0.45185185185185184,0.5185185185185185,0.05167518404063295,81
0.23916292190551758,0.0029121787488111716,0.015392462412516275,0.00449272747643865,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.4962962962962963,0.5222222222222223,0.42962962962962964,0.48271604938271606,0.03900140493563288,190
0.4421076774597168,0.012148570559665834,0.019885698954264324,0.00020051605705918033,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.44074074074074077,0.5222222222222223,0.45185185185185184,0.471604938271605,0.03607812147210484,233
0.6655526161193848,0.02874011017042334,0.03145019213358561,0.0030318146505129316,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.5777777777777777,0.44074074074074077,0.4777777777777778,0.4987654320987655,0.05788004034435079,145
2.2475337187449136,0.07111855195536913,0.08519069353739421,0.0041955410079202865,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.44074074074074077,0.5518518518518518,0.45185185185185184,0.48148148148148145,0.04996569467863717,205
0.22798053423563638,0.006254494838491183,0.012335379918416342,0.00021688791358301693,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.5222222222222223,0.5518518518518518,0.42962962962962964,0.5012345679012346,0.05205720652421731,134
0.44283342361450195,0.010201005376612197,0.021544377009073894,0.0025353351536132342,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.4703703703703704,0.4703703703703704,0.43703703703703706,0.45925925925925926,0.01571348402636772,265
0.6620464324951172,0.007463869428033913,0.028901418050130207,0.0039046923062635813,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.5777777777777777,0.4962962962962963,0.48518518518518516,0.519753086419753,0.04127963826493945,76
2.2242725690205893,0.03114911685225482,0.08318972587585449,0.008958401132562669,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.5222222222222223,0.5259259259259259,0.45185185185185184,0.5,0.034079441337882134,136
0.2347250779469808,0.011361510857143542,0.01249837875366211,0.00025484845824576556,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.44074074074074077,0.5518518518518518,0.44814814814814813,0.4802469135802469,0.05072256440536822,215
0.4477597077687581,0.02095654414467204,0.02203083038330078,0.002158220086817814,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.4962962962962963,0.5,0.45185185185185184,0.48271604938271606,0.021876598946505375,190
0.6463610331217448,0.004027251427863101,0.028626521428426106,0.001093130895581105,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5518518518518518,0.4703703703703704,0.4222222222222222,0.48148148148148145,0.05350110785190233,205
2.290139118830363,0.06305185475411866,0.08678110440572102,0.0014949665768678438,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.4148148148148148,0.5259259259259259,0.4222222222222222,0.454320987654321,0.05072256440536824,273
0.22699999809265137,0.0022425592828509205,0.012987613677978516,0.000872426391101949,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.6037037037037037,0.44074074074074077,0.42962962962962964,0.49135802469135803,0.07956979281146677,164
0.46900010108947754,0.028150955178268197,0.022039333979288738,0.003873538799610792,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.6296296296296297,0.4148148148148148,0.48518518518518516,0.5098765432098765,0.08941885907274974,112
0.6710390249888102,0.03469753412295956,0.03221209843953451,0.007081208107348554,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.4444444444444444,0.5518518518518518,0.48518518518518516,0.49382716049382713,0.04427264463466939,158
2.2533867359161377,0.03498129115474981,0.09353446960449219,0.014340122641156647,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.5222222222222223,0.4962962962962963,0.45185185185185184,0.4901234567901234,0.029058277273925497,171
0.2534804344177246,0.018241492902841862,0.01204220453898112,0.00013908617810041743,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.6037037037037037,0.4703703703703704,0.4148148148148148,0.4962962962962963,0.07926272058901002,155
0.5054399967193604,0.03548820890105295,0.02102526028951009,0.0010821798440637128,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.4148148148148148,0.5518518518518518,0.4222222222222222,0.46296296296296297,0.06292664166604768,256
0.7086062431335449,0.019809996658435417,0.0304869810740153,0.0016868031665941735,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.6037037037037037,0.5518518518518518,0.5555555555555556,0.5703703703703703,0.02361867465396174,2
2.476831595102946,0.025001905818746974,0.08997042973836263,0.008740525578357698,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.6037037037037037,0.5259259259259259,0.45185185185185184,0.5271604938271605,0.061999405083899874,50
0.2518119812011719,0.010595724882947662,0.011989672978719076,0.00021291987933142153,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.5481481481481482,0.5222222222222223,0.4185185185185185,0.4962962962962963,0.056006401097351895,155
0.48093080520629883,0.027430665876894696,0.01969011624654134,0.0002533699216568282,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.4703703703703704,0.4703703703703704,0.45925925925925926,0.4666666666666666,0.005237828008789249,242
0.7073974609375,0.01146057078090038,0.027706702550252277,0.0007995364670447968,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.4703703703703704,0.5259259259259259,0.45185185185185184,0.48271604938271606,0.03147542909625175,190
2.37781031926473,0.04550606703648922,0.09475525220235188,0.013894582607382503,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.6037037037037037,0.5518518518518518,0.48518518518518516,0.5469135802469135,0.04851082149231731,10
0.2623000939687093,0.013733368740567301,0.012873252232869467,0.0011723567920528628,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.5777777777777777,0.5259259259259259,0.44814814814814813,0.5172839506172839,0.05327271360590472,87
0.506397565205892,0.02433243656973798,0.021637598673502605,0.003002613537153591,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.4703703703703704,0.4703703703703704,0.4740740740740741,0.471604938271605,0.0017459426695964162,233
0.7061846256256104,0.005120497238219115,0.0280764897664388,0.0025770072689748126,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.5518518518518518,0.5518518518518518,0.4222222222222222,0.508641975308642,0.06110799343587446,123
2.415228287378947,0.06192201158834812,0.08857099215189616,0.005676527659736127,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.4962962962962963,0.5259259259259259,0.45185185185185184,0.491358024691358,0.030441550631945563,167
0.25072264671325684,0.011051741168391749,0.013288100560506185,0.0006301220472932563,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.4962962962962963,0.4703703703703704,0.4222222222222222,0.46296296296296297,0.03069087134482976,256
0.4694070816040039,0.011979600288008275,0.019565741221110027,0.0002947658758384259,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.5777777777777777,0.45925925925925926,0.45185185185185184,0.4962962962962963,0.057695414545915646,155
0.6913040479024252,0.010360194797390403,0.028545141220092773,0.0017110578045457805,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.5777777777777777,0.4703703703703704,0.45185185185185184,0.5,0.0555143880393015,136
2.4649857680002847,0.015303930610877625,0.09094794591267903,0.007044050278366414,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.5777777777777777,0.5259259259259259,0.44814814814814813,0.5172839506172839,0.05327271360590472,87
0.2581160068511963,0.013050922418127334,0.015526930491129557,0.004025862876658657,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.5222222222222223,0.4703703703703704,0.42962962962962964,0.4740740740740741,0.03789138087215509,225
0.49817053476969403,0.002666742451080131,0.020244280497233074,0.0006197089257678557,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.5222222222222223,0.4703703703703704,0.45185185185185184,0.48148148148148157,0.029783550819295866,204
0.7056059042612711,0.018279703371838527,0.03186861673990885,0.0006996418649718871,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.5777777777777777,0.5259259259259259,0.44814814814814813,0.5172839506172839,0.05327271360590472,87
2.367813984553019,0.02961411002140751,0.08567253748575847,0.005512350921379777,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.4703703703703704,0.4962962962962963,0.45185185185185184,0.4728395061728395,0.0182281766175721,229
0.2451014518737793,0.004500997091108708,0.012612183888753256,0.0008507481917098829,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.4703703703703704,0.4962962962962963,0.3925925925925926,0.4530864197530864,0.04406560073475246,278
0.49149131774902344,0.017299256668325838,0.01974169413248698,0.0003044414086921669,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.4148148148148148,0.5259259259259259,0.45185185185185184,0.46419753086419746,0.04619330107128323,252
0.7159852186838785,0.009632399023440957,0.027959267298380535,0.0008905240290097099,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.4703703703703704,0.5518518518518518,0.4148148148148148,0.4790123456790123,0.05627788306193323,219
2.5213871002197266,0.1379617409186848,0.09180474281311035,0.008444283021863255,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.4962962962962963,0.4703703703703704,0.4444444444444444,0.4703703703703703,0.021168429875904015,238
0.25378648440043133,0.017223699994580222,0.013924598693847656,0.001566999516606859,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.5481481481481482,0.5222222222222223,0.4222222222222222,0.4975308641975309,0.054292922042706235,152
0.46981485684712726,0.009467866669274575,0.019577900568644207,0.00044092533812763304,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.4962962962962963,0.4962962962962963,0.5111111111111111,0.5012345679012346,0.00698377067838564,134
0.7004904747009277,0.007630391184955913,0.02892470359802246,0.0029972430362495304,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.6037037037037037,0.44074074074074077,0.44814814814814813,0.4975308641975309,0.0751364150849528,152
2.469879945119222,0.004765552650460271,0.08930850028991699,0.002420353017876098,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.44074074074074077,0.5259259259259259,0.48518518518518516,0.48395061728395056,0.03478766124347003,182
0.24278934796651205,0.004118476076055648,0.013450066248575846,0.0018156402261092206,True,80,3,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6296296296296297,0.44074074074074077,0.42962962962962964,0.5,0.0917741606915842,136
0.47049999237060547,0.019469249947270853,0.01973891258239746,0.00036092336524492504,True,80,3,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.5777777777777777,0.5259259259259259,0.43703703703703706,0.5135802469135803,0.05811655454785093,103
0.7322635650634766,0.05341603822730227,0.031179189682006836,0.005889614149523764,True,80,3,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.5777777777777777,0.4962962962962963,0.48518518518518516,0.519753086419753,0.04127963826493945,76
2.4708513418833413,0.10014973756597699,0.10126352310180664,0.011739430708099899,True,80,3,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.6037037037037037,0.4962962962962963,0.45185185185185184,0.5172839506172839,0.06374484268358316,87
0.26661912600199383,0.01554192057348476,0.012034416198730469,0.00015308230488313,True,80,3,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.4444444444444444,0.4703703703703704,0.48518518518518516,0.4666666666666666,0.01683726135430353,242
0.47746459643046063,0.011480917241565228,0.019481102625528973,0.0003623461653875144,True,80,3,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.4444444444444444,0.4444444444444444,0.5111111111111111,0.4666666666666666,0.03142696805273544,242
0.6980033715566,0.00040865094377363133,0.031623522440592446,0.0026149047209627022,True,80,3,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.44074074074074077,0.4962962962962963,0.4777777777777778,0.471604938271605,0.0230966505356416,233
2.3815646171569824,0.03541548741465768,0.09014455477396648,0.00649843108028507,True,80,3,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.44074074074074077,0.44074074074074077,0.48518518518518516,0.45555555555555555,0.020951312035156943,268
0.25385189056396484,0.0017479844423381088,0.013812383015950521,0.001103126022791975,True,90,2,3,8,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.5777777777777777,0.5259259259259259,0.48518518518518516,0.5296296296296296,0.03789138087215506,44
0.4593520959218343,0.023087293623375024,0.023301998774210613,0.002711820196279174,True,90,2,3,8,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.6037037037037037,0.4444444444444444,0.45185185185185184,0.5,0.07339192072939188,136
0.6797775427500407,0.00929537757065346,0.030220667521158855,0.004397215417432137,True,90,2,3,8,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.6296296296296297,0.5518518518518518,0.45185185185185184,0.5444444444444444,0.07276623223847595,15
2.3282789389292398,0.0208865948752147,0.08801603317260742,0.0032837360173369385,True,90,2,3,8,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.6037037037037037,0.5518518518518518,0.5296296296296297,0.5617283950617283,0.031036555777719847,3
0.24800761540730795,0.007584434436757344,0.01257181167602539,0.00047957386032612,True,90,2,3,10,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.44074074074074077,0.44074074074074077,0.4222222222222222,0.43456790123456795,0.00872971334798208,285
0.4671165148417155,0.014939601237027408,0.020335276921590168,0.0008658526084801638,True,90,2,3,10,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.6074074074074074,0.5518518518518518,0.48518518518518516,0.5481481481481482,0.04996569467863719,8
0.6784075895945231,0.012806031965934642,0.028368473052978516,0.0024474999798283197,True,90,2,3,10,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.5777777777777777,0.5518518518518518,0.4148148148148148,0.5148148148148147,0.07149843079293954,101
2.277552763621012,0.04118884376305836,0.08471544583638509,0.001595768118070231,True,90,2,3,10,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.4703703703703704,0.5518518518518518,0.4777777777777778,0.5,0.03678929487839835,136
0.22472262382507324,0.0003641737982174733,0.012806097666422525,0.00026321701475897865,True,90,2,3,12,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.44074074074074077,0.4962962962962963,0.5111111111111111,0.48271604938271606,0.030290973200951324,190
0.4499562581380208,0.00909780150744525,0.024276018142700195,0.00646615289325145,True,90,2,3,12,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.6296296296296297,0.5259259259259259,0.48518518518518516,0.5469135802469135,0.060807952375430886,10
0.6618505318959554,0.003032217576721889,0.025925477345784504,0.0015811826017398825,True,90,2,3,12,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.4703703703703704,0.4962962962962963,0.48518518518518516,0.48395061728395056,0.010620154650669901,182
2.340447505315145,0.06789162664449803,0.1009371280670166,0.014195197669729242,True,90,2,3,12,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.6037037037037037,0.5518518518518518,0.44814814814814813,0.5345679012345679,0.06467062149979654,40
