0
0.10964834690093994
0.08526504039764404
0.0021448135375976562
0.00026869773864746094
0.1
scale
linear
"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}"
0.9447236180904522
0.9547738693467337
0.949748743718593
0.005025125628140725
1
