5
0.8171446323394775
0.5217983722686768
0.0008895397186279297
0.00010395050048828125
10.0
auto
linear
"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}"
0.914572864321608
0.964824120603015
0.9396984924623115
0.025125628140703515
7
