mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_custom,split1_test_custom,split2_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.22081748644510904,0.034801564807236035,0.09479101498921712,0.013024658158186271,True,80,2,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.4703703703703704,0.4703703703703704,0.48518518518518516,0.4753086419753087,0.006983770678385638,223,0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,164
0.46059632301330566,0.092359996507653,0.07728926340738933,0.046606033747452584,True,80,2,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.5481481481481482,0.5259259259259259,0.45185185185185184,0.5086419753086419,0.04116872098897054,105,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
0.7066845099131266,0.08501900124769518,0.0903778870900472,0.0454503458099944,True,80,2,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.5222222222222223,0.5518518518518518,0.45925925925925926,0.5111111111111111,0.0386086315336096,85,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
2.607107639312744,0.26949954823149364,0.19738252957661948,0.012246205636024042,True,80,2,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.5777777777777777,0.5518518518518518,0.45185185185185184,0.5271604938271605,0.05429292204270621,32,0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,164
0.22158288955688477,0.022214486707323504,0.028726498285929363,0.00375552585834116,True,80,2,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.4962962962962963,0.44074074074074077,0.4148148148148148,0.4506172839506173,0.0339898762912005,275,0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,212
0.5061379273732504,0.028795483446292125,0.08564893404642741,0.049437003491144514,True,80,2,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.4962962962962963,0.5518518518518518,0.42962962962962964,0.4925925925925925,0.04996569467863717,160,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
0.8316676616668701,0.09476558032121926,0.10709436734517415,0.05082658763783442,True,80,2,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.4703703703703704,0.4703703703703704,0.45925925925925926,0.4666666666666666,0.005237828008789249,247,0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,164
2.7484554449717202,0.03047811981345334,0.24640425046284994,0.03980854239043442,True,80,2,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.6037037037037037,0.5518518518518518,0.5555555555555556,0.5703703703703703,0.02361867465396174,1,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
0.27899988492329914,0.03194351705781473,0.07079180081685384,0.053118348648131065,True,80,2,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.5222222222222223,0.4703703703703704,0.44814814814814813,0.48024691358024696,0.03103655577771986,215,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
0.5447860558827718,0.030501793064931663,0.05379056930541992,0.0037574439634301313,True,80,2,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.6296296296296297,0.4962962962962963,0.48518518518518516,0.5370370370370371,0.06562979683951613,20,0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,164
0.8212098280588785,0.02203457567054799,0.07584818204243977,0.011251691204536781,True,80,2,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.5222222222222223,0.5518518518518518,0.45185185185185184,0.5086419753086419,0.04193898210237785,105,0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,212
2.658625761667887,0.12317393130471085,0.2101293404897054,0.024517920788685404,True,80,2,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.4703703703703704,0.5518518518518518,0.4777777777777778,0.5,0.03678929487839835,132,0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,164
0.2778193950653076,0.022100588839450305,0.04135688145955404,0.010110179913625374,True,80,2,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.6037037037037037,0.4703703703703704,0.42962962962962964,0.5012345679012346,0.07434108255468938,124,0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,61
