mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.26726357142130536,0.004783358673988888,0.012369235356648764,0.0007245088410576594,True,80,2,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.3037037037037037,0.4444444444444444,0.43333333333333335,0.3938271604938272,0.06388814337252154,203
0.5180213451385498,0.010616301281935572,0.02094872792561849,0.0014661288943162325,True,80,2,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.3037037037037037,0.5518518518518518,0.43333333333333335,0.4296296296296296,0.10133990304311669,36
0.7735311190287272,0.03828035752458212,0.03123919169108073,0.0038476582537166227,True,80,2,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.2740740740740741,0.4740740740740741,0.40370370370370373,0.38395061728395063,0.08283573430724077,238
2.6344007651011148,0.03700225262081879,0.08814295132954915,0.003960570810914339,True,80,2,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.2740740740740741,0.5259259259259259,0.45925925925925926,0.4197530864197531,0.10654542721180946,71
0.25018636385599774,0.012255475465536137,0.011422157287597656,0.000977825507400208,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.35555555555555557,0.42962962962962964,0.34814814814814815,0.37777777777777777,0.036789294878398375,263
0.5319194793701172,0.021223474926500403,0.022430578867594402,0.001508402610835357,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.26666666666666666,0.3925925925925926,0.46296296296296297,0.37407407407407406,0.08120041309829802,270
0.7750615278879801,0.05543088749034755,0.031699180603027344,0.0031651318968934565,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.34074074074074073,0.6074074074074074,0.37037037037037035,0.43950617283950616,0.11933872566513158,13
2.6015844345092773,0.034152057815810086,0.09807205200195312,0.012882510160566778,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.3111111111111111,0.5518518518518518,0.37777777777777777,0.41358024691358025,0.10149019217068941,100
0.259524663289388,0.0026374381802706658,0.011600971221923828,0.00042791855597232786,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.3037037037037037,0.5259259259259259,0.37777777777777777,0.40246913580246907,0.09238660214256646,165
0.48462096850077313,0.017129637277505688,0.020511468251546223,0.0007207225085392059,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.34814814814814815,0.4703703703703704,0.37777777777777777,0.3987654320987654,0.052057206524217324,181
0.8309999306996664,0.033523495944901324,0.03492283821105957,0.005751654694155926,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.3037037037037037,0.5259259259259259,0.43333333333333335,0.42098765432098767,0.0911408830878605,64
2.842351039250692,0.09282235276024005,0.08850717544555664,0.004029854421360142,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.26666666666666666,0.5259259259259259,0.40370370370370373,0.3987654320987654,0.10589973488398685,181
0.2771781285603841,0.028731127033999732,0.011737744013468424,0.0018105768141794207,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.2740740740740741,0.5296296296296297,0.37777777777777777,0.3938271604938272,0.10494553351779463,203
0.49669774373372394,0.02713205804606834,0.02125088373819987,0.001227998884629924,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.26666666666666666,0.5259259259259259,0.4074074074074074,0.39999999999999997,0.10597167275987622,180
0.7558256785074869,0.04180289005611066,0.02972547213236491,0.0023401355496204933,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.26666666666666666,0.5259259259259259,0.45925925925925926,0.4172839506172839,0.10992508291136821,83
2.754476467768351,0.10041487367470851,0.10081887245178223,0.016228122667054184,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.26666666666666666,0.4703703703703704,0.40370370370370373,0.3802469135802469,0.08479962844975013,260
0.2611196041107178,0.015509426332528435,0.01137979825337728,0.000519634312618028,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.26666666666666666,0.4222222222222222,0.37777777777777777,0.35555555555555557,0.06542045086168775,288
0.5217437744140625,0.05725876097555702,0.021753946940104168,0.0035521958541070054,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.31851851851851853,0.5555555555555556,0.37777777777777777,0.417283950617284,0.10072137310800564,80
1.0547646681467693,0.1309659899528957,0.036055962244669594,0.005101739642492947,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.26666666666666666,0.5259259259259259,0.43333333333333335,0.40864197530864194,0.10727251356162201,135
2.5674351851145425,0.20573291146994224,0.08672340710957845,0.004153970812023966,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.2740740740740741,0.5259259259259259,0.40370370370370373,0.4012345679012346,0.10283291073066073,171
0.28223609924316406,0.019188380065215917,0.011702696482340494,0.0006605351438938449,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.26666666666666666,0.5259259259259259,0.40370370370370373,0.3987654320987654,0.10589973488398685,181
0.6306940714518229,0.037334200486606454,0.021675268809000652,0.0012742669501770857,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.37407407407407406,0.45555555555555555,0.37777777777777777,0.40246913580246907,0.03756820754247639,165
0.8696354230244955,0.06658039463447947,0.029322226842244465,0.0018292030512004967,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.34814814814814815,0.4703703703703704,0.40370370370370373,0.40740740740740744,0.04996569467863719,139
2.9188853104909263,0.07429255560006318,0.09147810935974121,0.010344022490361442,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.37407407407407406,0.5518518518518518,0.40370370370370373,0.4432098765432098,0.07776797900258578,10
0.29730645815531415,0.02670620964675391,0.017055988311767578,0.008382883334106531,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.3111111111111111,0.5,0.37037037037037035,0.3938271604938272,0.0788771992343866,203
0.5671708583831787,0.012674348308582443,0.023547252019246418,0.0006224573627270625,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.35555555555555557,0.4444444444444444,0.37777777777777777,0.3925925925925926,0.037770514915502096,211
0.8367019494374593,0.03471070658849459,0.029093345006306965,0.0008893813729848738,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.3037037037037037,0.5,0.40370370370370373,0.4024691358024692,0.08014238205983942,156
2.7775491873423257,0.0693882915887559,0.09920541445414226,0.00715596803921563,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.34814814814814815,0.4444444444444444,0.40370370370370373,0.3987654320987654,0.039467573736162415,181
0.2879152297973633,0.019348732962459154,0.011077245076497396,0.0004627556740884559,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.3037037037037037,0.4444444444444444,0.43333333333333335,0.3938271604938272,0.06388814337252154,203
0.5296484629313151,0.007802973869236686,0.01894537607828776,0.0001397032963808171,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.3333333333333333,0.4444444444444444,0.4074074074074074,0.3950617283950617,0.04619330107128323,200
0.8265005747477213,0.05165581180163421,0.037172158559163414,0.0158986523623934,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.3037037037037037,0.5259259259259259,0.40370370370370373,0.41111111111111115,0.09087291960285404,112
2.784907420476278,0.07791845868910953,0.0967560609181722,0.006976645211919235,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.3037037037037037,0.5,0.37777777777777777,0.3938271604938272,0.08093720199053711,203
0.29792030652364093,0.025922179257893006,0.012438615163167318,0.001743600894130396,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.37407407407407406,0.5222222222222223,0.4074074074074074,0.43456790123456795,0.06345727049825384,25
0.5540541807810465,0.015277222864903869,0.02091217041015625,0.0023260932145334257,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.34814814814814815,0.5259259259259259,0.40370370370370373,0.4259259259259259,0.07425902835467933,49
0.8218261400858561,0.04807131051322275,0.03148770332336426,0.0034855117237740747,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.26666666666666666,0.5259259259259259,0.40370370370370373,0.3987654320987654,0.10589973488398685,181
2.9630146821339927,0.08210417760409837,0.086731751759847,0.0015788622119365413,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.34814814814814815,0.4962962962962963,0.40370370370370373,0.4160493827160494,0.061107993435874475,87
0.30235719680786133,0.004818515542619341,0.013686736424763998,0.003201988361255902,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.34814814814814815,0.48518518518518516,0.43333333333333335,0.4222222222222222,0.05649412932665456,59
0.5477917194366455,0.0021348266462853653,0.01946123441060384,0.0010196142610423297,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.3111111111111111,0.5555555555555556,0.37777777777777777,0.4148148148148148,0.10317324649766016,92
0.8819936116536459,0.09080049045585549,0.034856716791788735,0.006968724325710205,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.37407407407407406,0.5259259259259259,0.40370370370370373,0.43456790123456784,0.06572262545286994,27
2.7866403261820474,0.057546870359562005,0.09120607376098633,0.012592630640682202,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.34814814814814815,0.5555555555555556,0.40370370370370373,0.43580246913580245,0.08766301469667523,22
0.33655603726704914,0.05346354866068421,0.011716127395629883,0.0013264007189321178,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.34814814814814815,0.4222222222222222,0.4,0.3901234567901235,0.03103655577771984,216
0.5693775018056234,0.02958343798434072,0.01944128672281901,0.000545478135231658,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.31851851851851853,0.4444444444444444,0.42962962962962964,0.39753086419753086,0.05619657618143723,193
0.8321295579274496,0.05269821873063127,0.028945763905843098,0.0034911944492162102,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.34814814814814815,0.5259259259259259,0.43333333333333335,0.43580246913580245,0.07259847124932917,22
2.7008565266927085,0.1788454282518663,0.09384981791178386,0.006528847223050667,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.35555555555555557,0.5259259259259259,0.37777777777777777,0.4197530864197531,0.07562169299315334,71
0.2967403729756673,0.011861932396011394,0.011618932088216146,0.0009964067485432302,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.3296296296296296,0.42962962962962964,0.40370370370370373,0.38765432098765434,0.042372845189458073,225
0.5616806348164877,0.008690429992295403,0.021116336186726887,0.0017857892841416437,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.2740740740740741,0.4703703703703704,0.40370370370370373,0.38271604938271603,0.0815001849091309,251
0.8435710271199545,0.02713413353617585,0.03142770131429037,0.001974721042678776,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.26666666666666666,0.4703703703703704,0.43333333333333335,0.3901234567901235,0.08859691416300819,216
2.9959479173024497,0.06006985912611556,0.0910192330678304,0.0026963829810061845,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.3037037037037037,0.4703703703703704,0.37777777777777777,0.38395061728395063,0.06818124084683495,238
0.2835516134897868,0.03977143271258864,0.017760276794433594,0.009872927364774547,True,80,3,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.3111111111111111,0.5,0.45925925925925926,0.42345679012345677,0.08116286377231408,57
0.6626338164011637,0.10586798283224448,0.029621442159016926,0.011858750139609029,True,80,3,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.26666666666666666,0.5,0.37777777777777777,0.3814814814814815,0.09529392837236006,254
1.0365115801493328,0.08611246507133585,0.038074652353922524,0.00898988364062287,True,80,3,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.3111111111111111,0.48148148148148145,0.40370370370370373,0.3987654320987654,0.06964101124034791,181
2.7810257275899253,0.16838584138325804,0.09387397766113281,0.015889210010762322,True,80,3,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.34814814814814815,0.4962962962962963,0.40370370370370373,0.4160493827160494,0.061107993435874475,87
0.3195837338765462,0.01318958987146022,0.016049305597941082,0.006470202035966495,True,80,3,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.31851851851851853,0.4,0.4888888888888889,0.4024691358024692,0.0695753224869401,156
0.5309039751688639,0.03129208491312302,0.019490798314412434,0.0011049916301136837,True,80,3,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.3037037037037037,0.5259259259259259,0.37777777777777777,0.40246913580246907,0.09238660214256646,165
0.8014883200327555,0.018904210799120625,0.030039628346761067,0.002730510830023937,True,80,3,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.34074074074074073,0.5259259259259259,0.43333333333333335,0.43333333333333335,0.07560153527108573,28
2.7558648586273193,0.11948780461712627,0.0951245625813802,0.006982661688868905,True,80,3,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.35555555555555557,0.5,0.37777777777777777,0.41111111111111115,0.06350528962771203,112
0.27342947324117023,0.027201697341462813,0.011195898056030273,0.0010238562324838437,True,90,2,3,8,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.37407407407407406,0.5518518518518518,0.45925925925925926,0.46172839506172836,0.07259847124932917,3
0.5139520963033041,0.021159460720007565,0.019780556360880535,0.0006614774228160707,True,90,2,3,8,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.2740740740740741,0.5,0.37777777777777777,0.38395061728395063,0.0923370960558773,238
0.8119444052378336,0.0626240222495755,0.03574244181315104,0.010547044938004894,True,90,2,3,8,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.34814814814814815,0.5259259259259259,0.40370370370370373,0.4259259259259259,0.07425902835467933,49
2.6401063601175943,0.13535654974399894,0.10885198911031087,0.005204318985318049,True,90,2,3,8,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.2740740740740741,0.4962962962962963,0.45925925925925926,0.40987654320987654,0.09720997375323223,130
0.26055264472961426,0.01210509590695327,0.011252164840698242,0.00031234186691610303,True,90,2,3,10,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.35555555555555557,0.48518518518518516,0.40370370370370373,0.4148148148148148,0.05350110785190233,92
0.5156537691752116,0.02725299669670145,0.02349098523457845,0.0032911367462218383,True,90,2,3,10,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.3111111111111111,0.5,0.43333333333333335,0.4148148148148148,0.07821745215534398,92
0.7114291985829672,0.007420868220245908,0.029094854990641277,0.0018768228199943127,True,90,2,3,10,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.2740740740740741,0.42592592592592593,0.43333333333333335,0.37777777777777777,0.07339192072939185,263
2.542137384414673,0.08213552399637587,0.09103703498840332,0.0030142252897734576,True,90,2,3,10,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.2740740740740741,0.4740740740740741,0.43333333333333335,0.3938271604938272,0.08629620798667306,203
0.25093428293863934,0.008483215403662881,0.01130978266398112,0.0005191466366077343,True,90,2,3,12,100,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.4111111111111111,0.5259259259259259,0.3888888888888889,0.4419753086419753,0.06005129139266819,11
0.5008139610290527,0.02703448595437701,0.020930767059326172,0.001546167640885193,True,90,2,3,12,200,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.3111111111111111,0.5518518518518518,0.4074074074074074,0.42345679012345677,0.09893503955382306,57
0.7396689256032308,0.023942045257775157,0.035735130310058594,0.007283955429675932,True,90,2,3,12,300,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.26666666666666666,0.5259259259259259,0.43333333333333335,0.40864197530864194,0.10727251356162201,135
2.5576701164245605,0.11094012057665646,0.09511502583821614,0.0032265773605751023,True,90,2,3,12,1000,"{'bootstrap': True, 'max_depth': 90, 'max_features': 2, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.3111111111111111,0.5555555555555556,0.37777777777777777,0.4148148148148148,0.10317324649766016,92
