mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_custom,split1_test_custom,split2_test_custom,split3_test_custom,split4_test_custom,split5_test_custom,split6_test_custom,split7_test_custom,split8_test_custom,split9_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.10633695125579834,0.017858178035512453,0.014482450485229493,0.002352257613367092,True,349,3,3,13,59,"OrderedDict({'bootstrap': True, 'max_depth': 349, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 59})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.35,0.12247448713915891,34
0.7281252145767212,0.12974413922849862,0.04380440711975098,0.0069254097797727095,True,291,7,6,12,352,"OrderedDict({'bootstrap': True, 'max_depth': 291, 'max_features': 7, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 352})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,12
0.26734850406646726,0.03683162147210005,0.026613783836364747,0.004522131967046188,True,259,9,7,17,108,"OrderedDict({'bootstrap': True, 'max_depth': 259, 'max_features': 9, 'min_samples_leaf': 7, 'min_samples_split': 17, 'n_estimators': 108})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,3
0.15053002834320067,0.01757343356603306,0.015328001976013184,0.00259124710779015,True,385,6,8,12,68,"OrderedDict({'bootstrap': True, 'max_depth': 385, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 12, 'n_estimators': 68})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.425,0.11456439237389598,27
0.9159713506698608,0.09233419637825287,0.05355968475341797,0.010794285366125976,True,464,8,3,6,383,"OrderedDict({'bootstrap': True, 'max_depth': 464, 'max_features': 8, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 383})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.75,0.4997222222222222,0.1118065044818254,2
0.6422856569290161,0.07513444818670417,0.04606673717498779,0.008537419206946277,True,122,3,3,19,345,"OrderedDict({'bootstrap': True, 'max_depth': 122, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 345})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.35,0.12247448713915891,34
0.634865140914917,0.06693228950285224,0.03842680454254151,0.008112261656274941,True,44,7,2,10,272,"OrderedDict({'bootstrap': True, 'max_depth': 44, 'max_features': 7, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 272})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475,0.075,3
0.33338751792907717,0.02685406999770546,0.028457140922546385,0.004528943679007909,True,59,6,5,19,148,"OrderedDict({'bootstrap': True, 'max_depth': 59, 'max_features': 6, 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 148})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,12
0.6566774368286132,0.06621645978529134,0.0401707649230957,0.006726861905881726,True,493,7,6,17,294,"OrderedDict({'bootstrap': True, 'max_depth': 493, 'max_features': 7, 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 294})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,12
0.2963348388671875,0.030134741898757873,0.025698256492614747,0.005066976248026022,True,446,6,5,7,136,"OrderedDict({'bootstrap': True, 'max_depth': 446, 'max_features': 6, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 136})",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666668,1.1102230246251565e-16,1,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,12
