7
0.6004095077514648
0.29833292961120605
0.000832676887512207
0.00015914440155029297
100.0
auto
linear
"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}"
0.914572864321608
0.9798994974874372
0.9472361809045227
0.0326633165829146
3
