mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
3.22566397190094,0.09475793601699732,0.0049729585647583004,0.00018536796752156918,0.01,5,2,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.325,0.11456439237389601,220
4.767316627502441,0.5072541700706736,0.005357050895690918,0.001253887723785953,0.01,5,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.25,0.75,0.5,0.25,0.5,0.49722222222222223,0.25,0.7472222222222222,0.5,0.49722222222222223,0.47416666666666674,0.17448800765329064,94
6.5980723857879635,0.1284661170319251,0.0065974235534667965,0.0023610537458725123,0.01,5,2,200,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.45,0.1,111
9.436445713043213,0.8644774750477489,0.005724215507507324,0.0008833029159072336,0.01,5,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.25,0.75,0.5,0.25,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.7472222222222222,0.5491666666666667,0.21718261218853835,27
9.60732660293579,0.13655288423833087,0.006345963478088379,0.00015230019276845535,0.01,5,2,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.425,0.11456439237389598,150
14.052154040336609,1.663758127618071,0.007662200927734375,0.002332493894105783,0.01,5,2,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.25,0.75,0.5,0.25,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.7472222222222222,0.5491666666666667,0.21718261218853835,27
16.37715709209442,0.24486705548807672,0.00793614387512207,0.0002162376126831947,0.01,5,2,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 500, 'subsample': 0.5}",0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.49722222222222223,0.5,0.5,0.42472222222222217,0.11438543516452512,152
23.31415777206421,2.3799551421284493,0.007652759552001953,0.0004728307498938735,0.01,5,2,500,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 500, 'subsample': 1.0}",0.25,0.75,0.5,0.25,0.5,0.7472222222222222,0.25,0.7472222222222222,0.75,0.7472222222222222,0.5491666666666667,0.21718261218853835,27
1.5581712245941162,0.062323231669858745,0.004513788223266602,0.0007758301080873154,0.01,5,5,50,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.5}",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,234
2.4846537351608275,0.2859075785718669,0.004492259025573731,0.0002933692021066286,0.01,5,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.7472222222222222,0.5,0.25,0.3497222222222222,0.16516195755143562,214
