mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_custom,split1_test_custom,split2_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.6541388034820557,0.01526340128810708,0.03268678983052572,0.0014204965648479146,True,489,9,5,14,248,"OrderedDict({'bootstrap': True, 'max_depth': 489, 'max_features': 9, 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 248})",0.0,0.03333333333333333,0.0,0.011111111111111112,0.01571348402636772,41,0.5378383190883191,0.4336716524216524,0.5621438746438746,0.5112179487179488,0.0557240885056052,1
0.3592529296875,0.016420209867955556,0.025698105494181316,0.000574901976024419,True,125,5,9,10,179,"OrderedDict({'bootstrap': True, 'max_depth': 125, 'max_features': 5, 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 179})",0.06956521739130435,0.08695652173913043,0.0,0.05217391304347826,0.03756951129511803,5,0.4444444444444444,0.4375,0.40625,0.42939814814814814,0.016611921405564025,31
0.20145908991495767,0.01379029051679714,0.02084525426228841,0.0014122892501541083,True,290,3,8,14,116,"OrderedDict({'bootstrap': True, 'max_depth': 290, 'max_features': 3, 'min_samples_leaf': 8, 'min_samples_split': 14, 'n_estimators': 116})",0.0,0.03333333333333333,0.0,0.011111111111111112,0.01571348402636772,41,0.3611111111111111,0.375,0.40625,0.38078703703703703,0.01887674355358807,48
0.46767083803812665,0.03193938452252857,0.03552945454915365,0.00015414879229665122,True,92,3,4,6,262,"OrderedDict({'bootstrap': True, 'max_depth': 92, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 262})",0.04,0.08181818181818182,0.10833333333333334,0.07671717171717173,0.028129182227111478,1,0.44791666666666663,0.4375,0.40625,0.4305555555555555,0.017704928866641604,30
0.6304354667663574,0.038924514204000886,0.03296192487080892,0.00034136080956536844,True,353,7,6,5,270,"OrderedDict({'bootstrap': True, 'max_depth': 353, 'max_features': 7, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 270})",0.0761904761904762,0.0,0.0,0.0253968253968254,0.035916534917411945,24,0.4444444444444444,0.4965277777777778,0.4367877492877493,0.4592533238366572,0.02654172730672944,15
0.9530191421508789,0.0301672429972888,0.04842170079549154,0.000673733876182673,True,247,6,3,20,420,"OrderedDict({'bootstrap': True, 'max_depth': 247, 'max_features': 6, 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 420})",0.05,0.045454545454545456,0.0,0.03181818181818182,0.022575249129926273,16,0.5065883190883191,0.5,0.40625,0.47094610636277306,0.04582605605969752,8
0.6957674026489258,0.022746060342975213,0.03604841232299805,0.0002559825868985488,True,107,7,6,12,294,"OrderedDict({'bootstrap': True, 'max_depth': 107, 'max_features': 7, 'min_samples_leaf': 6, 'min_samples_split': 12, 'n_estimators': 294})",0.047619047619047616,0.0,0.0,0.015873015873015872,0.022447834323382456,29,0.4756944444444444,0.46875,0.4683938746438746,0.47094610636277306,0.0033607283159762715,8
0.2518409887949626,0.01837827168048278,0.01683839162190755,0.0010156863045278667,True,333,7,3,17,98,"OrderedDict({'bootstrap': True, 'max_depth': 333, 'max_features': 7, 'min_samples_leaf': 3, 'min_samples_split': 17, 'n_estimators': 98})",0.0,0.08,0.0380952380952381,0.03936507936507937,0.03267220401338059,12,0.44791666666666663,0.4930555555555556,0.4683938746438746,0.4697886989553656,0.018454249260912065,11
0.3667380015055339,0.024119685965023573,0.028949419657389324,0.0009211570848939164,True,468,3,5,12,211,"OrderedDict({'bootstrap': True, 'max_depth': 468, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 211})",0.0,0.0,0.0,0.0,0.0,43,0.3888888888888889,0.4375,0.375,0.40046296296296297,0.026795918756458852,43
1.181787093480428,0.03157058040145688,0.047889391581217446,0.0035850935190543574,True,251,10,6,5,398,"OrderedDict({'bootstrap': True, 'max_depth': 251, 'max_features': 10, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 398})",0.03636363636363636,0.04,0.0,0.025454545454545452,0.018060199303941017,22,0.45103276353276356,0.4996438746438746,0.5301816239316239,0.49361942070275405,0.032591983263537724,2
