2
0.6431170701980591
0.049530625343322754
0.0009149312973022461
8.499622344970703e-05
1.0
scale
linear
"{'C': 1, 'gamma': 'scale', 'kernel': 'linear'}"
0.9296482412060302
0.9597989949748744
0.9447236180904524
0.01507537688442212
5
