mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.2471164067586263,0.01461017437088232,0.013923883438110352,0.0003069443295223837,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.3,0.4,0.4,0.3666666666666667,0.04714045207910318,266
0.48381392161051434,0.024828014911295104,0.02416706085205078,0.0017592991120343499,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
0.7152419884999593,0.031637576868954215,0.030983686447143555,0.001051657857278839,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.35,0.4,0.35,0.3666666666666667,0.023570226039551608,266
2.2609708309173584,0.02139531798040597,0.10470541318257649,0.00304096654292618,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
0.2313572565714518,0.003970477693624467,0.014596382776896158,0.0006603441566531487,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.35,0.35,0.4,0.3666666666666667,0.023570226039551605,266
0.46210241317749023,0.010416392245459873,0.02207342783610026,0.00011913620509857143,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.4,0.35,0.4,0.3833333333333333,0.023570226039551608,220
0.668986956278483,0.012922270521358338,0.032282352447509766,0.0012136863508873514,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,170
2.2793811162312827,0.03224077414186941,0.09563271204630534,0.009712072259070779,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
0.23770944277445474,0.007424223083259535,0.013653437296549479,0.0005808636792720073,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,13
0.45516236623128253,0.0010411725488163395,0.022544384002685547,0.00019395621283602987,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,220
