mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11670112609863281,0.006367055824429479,0.0042409102121988935,9.28842256407882e-05,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.575,0.8181818181818182,0.628,0.6737272727272727,0.10441132370536417,5
0.24109999338785806,0.006699620227214393,0.006644248962402344,4.62708161110872e-05,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.75,0.8909090909090909,0.724,0.7883030303030303,0.07332576970761341,1
0.12036045392354329,0.0032414309334866756,0.004259904225667317,0.00011392156543010109,,50,"{'max_depth': None, 'n_estimators': 50}",0.57,0.9045454545454545,0.54,0.6715151515151515,0.1652318403492421,6
0.23519317309061685,0.014611075463290405,0.00673675537109375,0.00022084236508802536,,100,"{'max_depth': None, 'n_estimators': 100}",0.655,0.8272727272727273,0.752,0.7447575757575757,0.0705162518959344,3
0.11972935994466145,0.003963261188633532,0.004232088724772136,0.00012138422453306232,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.715,0.9227272727272727,0.688,0.7752424242424242,0.10486844266174339,2
0.2360233465830485,0.012269978043756272,0.006627559661865234,5.961831254020175e-05,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.615,0.8909090909090909,0.716,0.7406363636363636,0.11397856354445954,4
