mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_custom,split1_test_custom,split2_test_custom,split3_test_custom,split4_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.11343436241149903,0.005559657066457541,0.007876920700073241,0.0007049705493043765,0.29999999999999993,4,4,20,0.6168906950073418,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 20, 'subsample': 0.6168906950073418})",0.7272727272727273,0.7272727272727273,0.7052631578947368,0.8222222222222222,0.8,0.7564061669324827,0.04592449760568489,24,0.6625,0.4125,0.45,0.625,0.625,0.5549999999999999,0.10265232583823905,13
0.8089025020599365,0.03639345269167286,0.008273506164550781,0.00016291130170032424,0.29999999999999993,5,9,297,0.8405058397624159,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 5, 'min_samples_split': 9, 'n_estimators': 297, 'subsample': 0.8405058397624159})",0.6545454545454545,0.8545454545454545,0.7789473684210526,0.8222222222222222,0.8222222222222222,0.7864965443912812,0.07021592761683353,6,0.6,0.6,0.5375,0.625,0.5166666666666666,0.5758333333333333,0.04136557881996954,3
0.15328192710876465,0.008056380214533015,0.007445192337036133,0.00042124768838115045,0.2663032048241616,4,7,24,0.8446467694629718,"OrderedDict({'learning_rate': 0.2663032048241616, 'max_depth': 4, 'min_samples_split': 7, 'n_estimators': 24, 'subsample': 0.8446467694629718})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.7111111111111111,0.8222222222222222,0.7600637958532696,0.072561207694887,21,0.475,0.5,0.5375,0.625,0.625,0.5525,0.06244997998398399,17
1.9888920783996582,0.05755536854740805,0.008968305587768555,0.0010226684121912703,0.01716258324899031,3,7,400,0.9851370294473157,"OrderedDict({'learning_rate': 0.01716258324899031, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 400, 'subsample': 0.9851370294473157})",0.6545454545454545,0.8727272727272727,0.7578947368421053,0.7111111111111111,0.8444444444444444,0.7681446039340777,0.08126727028099777,17,0.5125,0.5,0.45,0.5,0.5416666666666666,0.5008333333333332,0.029627314724385276,30
1.064521026611328,0.03387320443593096,0.008894252777099609,0.0006315886886302791,0.07573562636230476,3,7,222,0.9092284844251134,"OrderedDict({'learning_rate': 0.07573562636230476, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 222, 'subsample': 0.9092284844251134})",0.6727272727272727,0.8545454545454545,0.7578947368421053,0.8222222222222222,0.8222222222222222,0.7859223817118555,0.06471964855012419,9,0.5375,0.5,0.5375,0.625,0.5166666666666666,0.5433333333333333,0.043188861732833136,22
0.7446732997894288,0.050083111769941124,0.008047056198120118,0.00033954413227691934,0.29999999999999993,2,7,253,0.9079771823097545,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 253, 'subsample': 0.9079771823097545})",0.6727272727272727,0.8727272727272727,0.7578947368421053,0.8222222222222222,0.8222222222222222,0.7895587453482189,0.06885203238663568,2,0.5375,0.4125,0.5375,0.625,0.5166666666666666,0.5258333333333333,0.06787447564765747,27
1.019711685180664,0.05024240958324547,0.008732318878173828,0.00037569330640157156,0.29999999999999993,2,3,400,0.9879975781060755,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 400, 'subsample': 0.9879975781060755})",0.6727272727272727,0.8727272727272727,0.7578947368421053,0.8222222222222222,0.8,0.7851143009037745,0.06729987141734771,11,0.5375,0.475,0.5375,0.625,0.6,0.5549999999999999,0.052796780204857195,13
0.5825242519378662,0.029182993196448202,0.008718109130859375,0.000562091621239568,0.29999999999999993,5,2,205,1.0,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 205, 'subsample': 1.0})",0.6727272727272727,0.7454545454545455,0.7789473684210526,0.7111111111111111,0.8,0.7416480595427964,0.04581103973433306,26,0.6375,0.475,0.4125,0.5,0.43333333333333335,0.4916666666666666,0.07910084983389523,31
0.9714534282684326,0.040402376524561384,0.009164190292358399,0.0007538948473744008,0.2898034608773109,6,9,349,0.8258395520731666,"OrderedDict({'learning_rate': 0.2898034608773109, 'max_depth': 6, 'min_samples_split': 9, 'n_estimators': 349, 'subsample': 0.8258395520731666})",0.6545454545454545,0.8545454545454545,0.7789473684210526,0.8222222222222222,0.8222222222222222,0.7864965443912812,0.07021592761683353,6,0.475,0.625,0.5375,0.625,0.5166666666666666,0.5558333333333334,0.05995368582868318,11
0.7845041751861572,0.024229419696398885,0.008201837539672852,0.0005365143832803366,0.29999999999999993,7,10,213,0.62490154377825,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 7, 'min_samples_split': 10, 'n_estimators': 213, 'subsample': 0.62490154377825})",0.6545454545454545,0.509090909090909,0.7789473684210526,0.7111111111111111,0.8444444444444444,0.6996278575225944,0.11465779131458491,32,0.6,0.35,0.5125,0.725,0.6,0.5575,0.12389511693363867,10
0.4302119255065918,0.012693661652595094,0.00873112678527832,0.0012131648303108972,0.04445915791894485,8,10,67,0.6389365047414877,"OrderedDict({'learning_rate': 0.04445915791894485, 'max_depth': 8, 'min_samples_split': 10, 'n_estimators': 67, 'subsample': 0.6389365047414877})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.7111111111111111,0.8222222222222222,0.7600637958532696,0.072561207694887,21,0.6625,0.5,0.5625,0.625,0.5166666666666666,0.5733333333333334,0.0621713581786483,4
1.3814175128936768,0.019097328553336686,0.009446668624877929,0.0006832082200901488,0.07672609775502115,5,10,254,0.7019172846634675,"OrderedDict({'learning_rate': 0.07672609775502115, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 254, 'subsample': 0.7019172846634675})",0.6545454545454545,0.7272727272727273,0.7789473684210526,0.7111111111111111,0.8222222222222222,0.7388197767145135,0.05756640932040072,27,0.475,0.5375,0.5625,0.6,0.625,0.5599999999999999,0.05208166663999915,9
1.0265730381011964,0.07003485711194962,0.009091520309448242,0.0005532484217896845,0.16718713411431083,3,7,315,0.9397144773104447,"OrderedDict({'learning_rate': 0.16718713411431083, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 315, 'subsample': 0.9397144773104447})",0.6727272727272727,0.8727272727272727,0.7578947368421053,0.7111111111111111,0.8444444444444444,0.7717809675704413,0.07636154889072744,15,0.5375,0.5,0.5625,0.625,0.5416666666666666,0.5533333333333333,0.0411129879451467,15
1.5396732330322265,0.03133533276410131,0.008962583541870118,0.0003831730425394275,0.0313429823791361,2,3,389,0.8084633386876467,"OrderedDict({'learning_rate': 0.0313429823791361, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 389, 'subsample': 0.8084633386876467})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.8222222222222222,0.8,0.7778415736310473,0.06920105845333085,13,0.5375,0.5,0.5625,0.625,0.5416666666666666,0.5533333333333333,0.0411129879451467,15
2.341795301437378,0.06936586100512697,0.009260940551757812,0.0005448610496784997,0.029519121489609765,6,2,249,0.8894573820640843,"OrderedDict({'learning_rate': 0.029519121489609765, 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 249, 'subsample': 0.8894573820640843})",0.6545454545454545,0.7272727272727273,0.7578947368421053,0.7111111111111111,0.8,0.7301648059542798,0.04844707856664892,31,0.5375,0.4375,0.5125,0.5,0.6,0.5175,0.05279678020485718,28
1.0567023754119873,0.041264772499052645,0.00889272689819336,0.000663777079096409,0.20145659813345743,7,7,257,0.8405633039138943,"OrderedDict({'learning_rate': 0.20145659813345743, 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 257, 'subsample': 0.8405633039138943})",0.6545454545454545,0.8545454545454545,0.7789473684210526,0.7111111111111111,0.8444444444444444,0.7687187666135035,0.07688876393899408,16,0.5375,0.6,0.5375,0.625,0.5166666666666666,0.5633333333333332,0.04161663663061259,6
0.833402156829834,0.032269056193537204,0.008830642700195313,0.0011467919835421352,0.2811112769020963,2,7,250,0.8221949422745356,"OrderedDict({'learning_rate': 0.2811112769020963, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 250, 'subsample': 0.8221949422745356})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.8222222222222222,0.8444444444444444,0.7867304625199363,0.07415364760866357,4,0.5375,0.475,0.5625,0.625,0.5166666666666666,0.5433333333333333,0.0499026830719329,22
1.9543404579162598,0.0720186383545155,0.009239625930786134,0.0007104542007642344,0.04428584882516475,7,9,273,0.7520078630058585,"OrderedDict({'learning_rate': 0.04428584882516475, 'max_depth': 7, 'min_samples_split': 9, 'n_estimators': 273, 'subsample': 0.7520078630058585})",0.6545454545454545,0.7272727272727273,0.7789473684210526,0.7111111111111111,0.8222222222222222,0.7388197767145135,0.05756640932040072,27,0.5375,0.5375,0.5625,0.625,0.5166666666666666,0.5558333333333334,0.037509258116423014,11
1.0497714042663575,0.028212735603616954,0.010221338272094727,0.0009561144201236027,0.29999999999999993,2,8,338,0.82737488246498,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 338, 'subsample': 0.82737488246498})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.8222222222222222,0.8444444444444444,0.7867304625199363,0.07415364760866357,4,0.6625,0.475,0.5625,0.625,0.5166666666666666,0.5683333333333334,0.06854641574226265,5
0.6746654987335206,0.017022548732756812,0.008794069290161133,0.0002809981184711625,0.29999999999999993,3,10,185,0.9296240836382421,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 185, 'subsample': 0.9296240836382421})",0.7454545454545455,0.8363636363636363,0.7578947368421053,0.8222222222222222,0.8222222222222222,0.7968314726209462,0.0374374954797491,1,0.5375,0.475,0.5625,0.625,0.5416666666666666,0.5483333333333333,0.04820384954659858,18
0.7359506607055664,0.030588118698750843,0.008376884460449218,0.000831361796056209,0.2805388862529115,3,10,210,0.9059361666167378,"OrderedDict({'learning_rate': 0.2805388862529115, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 210, 'subsample': 0.9059361666167378})",0.6545454545454545,0.8545454545454545,0.7578947368421053,0.8222222222222222,0.8222222222222222,0.7822860180754917,0.07116714569720056,12,0.5375,0.475,0.5125,0.625,0.5166666666666666,0.5333333333333333,0.05006939628599935,25
0.8299759864807129,0.031200346840548194,0.008538484573364258,0.0008344976827498696,0.09630137171991801,2,10,198,0.9540017542302867,"OrderedDict({'learning_rate': 0.09630137171991801, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 198, 'subsample': 0.9540017542302867})",0.6545454545454545,0.8363636363636363,0.7578947368421053,0.8222222222222222,0.8,0.7742052099946836,0.06545099423534032,14,0.5375,0.5,0.5375,0.625,0.6,0.56,0.045689167206242665,7
