mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2882049083709717,0.020655181364595064,0.056615352630615234,0.0004834663602608813,True,80,"{'bootstrap': True, 'max_depth': 80}",0.7037037037037037,0.6074074074074074,0.3925925925925926,0.5679012345679012,0.13004636130630806,1
0.28273240725199383,0.015694148201231176,0.02409052848815918,0.019444952615293595,True,95,"{'bootstrap': True, 'max_depth': 95}",0.4703703703703704,0.5222222222222223,0.3851851851851852,0.45925925925925926,0.05649412932665458,3
0.2773463726043701,0.008885672126479057,0.010148445765177408,0.0011564555269459643,True,110,"{'bootstrap': True, 'max_depth': 110}",0.5740740740740741,0.5777777777777777,0.3925925925925926,0.5148148148148148,0.0864373879714286,2
