mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.1608445644378662,0.12739896774291992,0.001386880874633789,8.58306884765625e-06,0.1,scale,linear,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}",0.9447236180904522,0.9547738693467337,0.949748743718593,0.005025125628140725,1
0.18557369709014893,0.1383882761001587,0.0014562606811523438,7.2479248046875e-05,0.1,auto,linear,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear'}",0.9447236180904522,0.9547738693467337,0.949748743718593,0.005025125628140725,1
0.9509629011154175,0.14709818363189697,0.001303553581237793,5.638599395751953e-05,1.0,scale,linear,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear'}",0.9296482412060302,0.9597989949748744,0.9447236180904524,0.01507537688442212,5
0.9488207101821899,0.1087876558303833,0.0012215375900268555,0.00011980533599853516,1.0,auto,linear,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear'}",0.9296482412060302,0.9597989949748744,0.9447236180904524,0.01507537688442212,5
1.1051708459854126,0.7032054662704468,0.0012354850769042969,7.343292236328125e-05,10.0,scale,linear,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear'}",0.914572864321608,0.964824120603015,0.9396984924623115,0.025125628140703515,7
1.1747702360153198,0.7563587427139282,0.0012621879577636719,6.747245788574219e-05,10.0,auto,linear,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}",0.914572864321608,0.964824120603015,0.9396984924623115,0.025125628140703515,7
0.9279435873031616,0.5056802034378052,0.001052260398864746,6.687641143798828e-05,100.0,scale,linear,"{'C': 100, 'gamma': 'scale', 'kernel': 'linear'}",0.914572864321608,0.9798994974874372,0.9472361809045227,0.0326633165829146,3
0.828721284866333,0.4251558780670166,0.0012394189834594727,2.9921531677246094e-05,100.0,auto,linear,"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}",0.914572864321608,0.9798994974874372,0.9472361809045227,0.0326633165829146,3
