mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.9996784925460815,0.09392585949620916,0.020242691040039062,0.0025250679033410575,True,487,10,4,7,384,"OrderedDict({'bootstrap': True, 'max_depth': 487, 'max_features': 10, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 384})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.25,0.4497222222222222,0.09986449152059339,36
1.2175809860229492,0.12773796468185272,0.023778843879699706,0.0004074495817317484,True,500,10,8,5,500,"OrderedDict({'bootstrap': True, 'max_depth': 500, 'max_features': 10, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 500})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
0.8613546371459961,0.1101273840764264,0.025048208236694337,0.0034340766558717123,True,38,2,2,14,468,"OrderedDict({'bootstrap': True, 'max_depth': 38, 'max_features': 2, 'min_samples_leaf': 2, 'min_samples_split': 14, 'n_estimators': 468})",0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.35,0.12247448713915891,47
0.1345294713973999,0.011403597937066724,0.00605776309967041,0.0011045952759763142,True,20,10,2,5,50,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.7472222222222222,0.5,0.5,0.47472222222222216,0.13406310703048271,12
0.18724842071533204,0.023534177141272754,0.007174134254455566,0.0014974180577180217,True,135,10,2,6,61,"OrderedDict({'bootstrap': True, 'max_depth': 135, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 61})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.7472222222222222,0.5,0.5,0.47472222222222216,0.13406310703048271,12
0.2778597593307495,0.02747195836302794,0.009301304817199707,0.0013298603663432437,True,500,7,3,5,107,"OrderedDict({'bootstrap': True, 'max_depth': 500, 'max_features': 7, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 107})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.25,0.4497222222222222,0.09986449152059339,36
0.3094905614852905,0.029613218077021542,0.011632490158081054,0.001974228927096436,True,500,4,2,6,141,"OrderedDict({'bootstrap': True, 'max_depth': 500, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 141})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.425,0.11456439237389601,41
0.24357712268829346,0.028872768494912424,0.007449150085449219,0.0012054608497061904,True,87,10,2,5,86,"OrderedDict({'bootstrap': True, 'max_depth': 87, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 86})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.7472222222222222,0.5,0.5,0.4997222222222222,0.11118365687256179,1
1.3258120536804199,0.10020177635073264,0.025532627105712892,0.003161929937953103,True,20,10,2,5,500,"OrderedDict({'bootstrap': True, 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500})",0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.49722222222222223,0.5,0.5,0.47472222222222216,0.07491198539323034,12
0.9164369583129883,0.0684632821684649,0.023636007308959962,0.004133378049891822,True,36,8,10,7,390,"OrderedDict({'bootstrap': True, 'max_depth': 36, 'max_features': 8, 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 390})",0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.45,0.1,22
