mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2675317764282227,0.025816313997248874,0.01096515655517578,0.0011597063425265322,True,80,2,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.5583333333333333,0.5583333333333333,0.7666666666666667,0.6666666666666666,0.5416666666666666,0.6183333333333333,0.08650626181573988,288
0.5411226272583007,0.037513744144787614,0.020117759704589844,0.003644239513302852,True,80,2,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.5583333333333333,0.5666666666666667,0.75,0.6833333333333333,0.7,0.6516666666666667,0.07608474807008885,282
0.7877904891967773,0.06556391954372574,0.02870025634765625,0.0031062528945449033,True,80,2,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.6833333333333333,0.625,0.75,0.75,0.7083333333333334,0.7033333333333334,0.04672615256292063,94
2.5951130867004393,0.06942195666813958,0.09791274070739746,0.01443162825479669,True,80,2,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.625,0.5666666666666667,0.75,0.75,0.825,0.7033333333333334,0.09377869931090131,94
0.26782736778259275,0.012758095085037422,0.013640213012695312,0.004402253248721629,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.625,0.48333333333333334,0.75,0.7333333333333333,0.825,0.6833333333333333,0.11867322079278599,226
0.5295732975006103,0.027792062238203376,0.019329357147216796,0.0011170175960401453,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.6833333333333333,0.625,0.75,0.75,0.6916666666666667,0.7,0.046844897741850654,119
0.7796413898468018,0.028074148273784533,0.028496408462524415,0.002357172620554846,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.6833333333333333,0.625,0.75,0.75,0.825,0.7266666666666668,0.06778233135887583,5
2.750023365020752,0.09647760934921261,0.08692774772644044,0.004885729663849488,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.2580418586730957,0.013321995851547735,0.010673713684082032,0.0008327067024419977,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.5583333333333333,0.5666666666666667,0.75,0.75,0.825,0.6900000000000001,0.10767750203475394,175
0.6008024692535401,0.04577963615740774,0.019138908386230467,0.0008380594848462565,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.625,0.5666666666666667,0.75,0.6833333333333333,0.825,0.6900000000000001,0.09089065469623986,175
0.7700112819671631,0.025344119135384615,0.02750859260559082,0.0017150072262501806,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.6833333333333333,0.5666666666666667,0.75,0.75,0.7416666666666667,0.6983333333333334,0.0703957069398096,132
2.5519065856933594,0.06764086612766351,0.08100252151489258,0.0029275769348010173,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.28032855987548827,0.017022023604836962,0.011696386337280273,0.0010871067706392044,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.6833333333333333,0.625,0.7666666666666667,0.75,0.8083333333333333,0.7266666666666668,0.06485025486114573,5
0.5314870834350586,0.016420778336227192,0.021245765686035156,0.002472941245718708,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.49166666666666664,0.625,0.825,0.6833333333333333,0.75,0.675,0.11340683890802666,252
0.7914575576782227,0.039026525065204154,0.026761817932128906,0.0011273995805541931,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.625,0.5583333333333333,0.75,0.6666666666666666,0.625,0.645,0.06293735862833068,287
2.628836154937744,0.039608714152596175,0.0916508674621582,0.018916242804214167,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.6833333333333333,0.5666666666666667,0.75,0.7333333333333333,0.7416666666666667,0.6950000000000001,0.0682316316348624,145
0.2726906299591064,0.012228627460332372,0.012726402282714844,0.0030206989787277595,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.5583333333333333,0.5416666666666666,0.825,0.6833333333333333,0.625,0.6466666666666667,0.10241527663824809,285
0.5388524532318115,0.034886398460033156,0.02022557258605957,0.0026956522969974767,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.5583333333333333,0.5583333333333333,0.75,0.75,0.7666666666666667,0.6766666666666666,0.09681023820971738,249
0.8083141326904297,0.03725989918630838,0.0303619384765625,0.003172488265044639,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.625,0.625,0.75,0.6833333333333333,0.75,0.6866666666666668,0.05592653911854173,204
2.6682636737823486,0.10211756616949015,0.08667101860046386,0.005584271139918281,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.5583333333333333,0.6083333333333333,0.75,0.75,0.825,0.6983333333333333,0.09907909298467898,137
0.34421629905700685,0.03200482436564352,0.013225221633911132,0.005078862865059329,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.6833333333333333,0.5666666666666667,0.75,0.6833333333333333,0.75,0.6866666666666668,0.0669991708074726,204
0.5945402622222901,0.02158520509786563,0.018217754364013673,0.0007809677262514578,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.8888004779815674,0.027131453708426893,0.02632293701171875,0.0007780375940098384,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.625,0.625,0.75,0.75,0.7666666666666667,0.7033333333333334,0.06424778422465463,94
2.921234464645386,0.11064414658464637,0.08873910903930664,0.008415231502331946,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.625,0.625,0.75,0.7333333333333333,0.7083333333333334,0.6883333333333334,0.053385391260156546,185
0.2974832057952881,0.015621021336701029,0.011292171478271485,0.0009694927159597783,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.6166666666666667,0.5666666666666667,0.7666666666666667,0.7333333333333333,0.6916666666666667,0.675,0.07378647873726218,252
0.5903828144073486,0.025713586704279482,0.01872282028198242,0.0015751197898562824,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.6833333333333333,0.5583333333333333,0.7666666666666667,0.75,0.6916666666666667,0.6900000000000001,0.07329544475765341,175
0.8642714977264404,0.015876483319317344,0.02659454345703125,0.0021291026854061566,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
2.9424314498901367,0.058470521817897074,0.08514437675476075,0.0037464660513586907,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.6833333333333333,0.625,0.75,0.75,0.825,0.7266666666666668,0.06778233135887583,5
0.2832376480102539,0.011075145832732254,0.013185596466064453,0.004736788378095893,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.6833333333333333,0.5666666666666667,0.75,0.7333333333333333,0.75,0.6966666666666667,0.06944222218666553,141
0.5696876525878907,0.031930150390673775,0.018189764022827147,0.0010835014586483191,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.625,0.625,0.75,0.7333333333333333,0.825,0.7116666666666667,0.07720823214600311,58
0.8585138320922852,0.032160411027133504,0.026904535293579102,0.0011191271942824288,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.5583333333333333,0.5666666666666667,0.7666666666666667,0.7333333333333333,0.8083333333333333,0.6866666666666668,0.1041633332799983,204
2.953120708465576,0.08009982003934102,0.09181642532348633,0.005997575758037945,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.625,0.625,0.75,0.7333333333333333,0.825,0.7116666666666667,0.07720823214600311,58
0.29070477485656737,0.010113877923292639,0.01231989860534668,0.003884035930341889,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.6833333333333333,0.55,0.75,0.6666666666666666,0.75,0.6799999999999999,0.0733333333333333,235
0.5813543796539307,0.030014080773908297,0.019780349731445313,0.0023279794521446494,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.625,0.5666666666666667,0.75,0.75,0.7666666666666667,0.6916666666666667,0.0806225774829855,161
0.8590136051177979,0.031130309003175288,0.02637825012207031,0.0012405962490454104,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.625,0.625,0.7666666666666667,0.75,0.825,0.7183333333333334,0.08017342313870462,19
2.8814119338989257,0.08395539139446677,0.08637881278991699,0.012187306073463291,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.2905276298522949,0.012149612892064747,0.01101679801940918,0.0006422109585124359,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.625,0.5583333333333333,0.75,0.7333333333333333,0.6916666666666667,0.6716666666666666,0.07121953539740498,264
0.5881584167480469,0.03344793725390377,0.018454790115356445,0.0011030581645045652,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.625,0.625,0.75,0.75,0.7666666666666667,0.7033333333333334,0.06424778422465463,94
0.8530551433563233,0.04010344965840965,0.0267392635345459,0.0014301778849423962,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.625,0.5666666666666667,0.75,0.75,0.825,0.7033333333333334,0.09377869931090131,94
2.883782720565796,0.10396848634408318,0.08529162406921387,0.008947762366415844,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.3129549503326416,0.02327857144372627,0.012041139602661132,0.0013431666300429163,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.625,0.55,0.7666666666666667,0.75,0.825,0.7033333333333334,0.10063686092967017,94
0.5782418727874756,0.027077315805616866,0.01908121109008789,0.0017483315954690555,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.625,0.5666666666666667,0.7666666666666667,0.7333333333333333,0.6833333333333333,0.675,0.07226494462892935,252
0.8565245151519776,0.039305789442887866,0.026862573623657227,0.0022067345837112613,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.625,0.625,0.7666666666666667,0.75,0.825,0.7183333333333334,0.08017342313870462,19
2.9930859088897703,0.11519295076460398,0.08075752258300781,0.0039440295211516305,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.8083333333333333,0.7116666666666667,0.07389933092465122,58
0.2810967445373535,0.011408899120009164,0.010820436477661132,0.0006880895576281916,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.625,0.625,0.7666666666666667,0.6666666666666666,0.8083333333333333,0.6983333333333333,0.07553512795749776,137
0.6958975315093994,0.04305822406736829,0.020283079147338866,0.00484990310040125,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.5583333333333333,0.625,0.7666666666666667,0.7333333333333333,0.825,0.7016666666666668,0.09681023820971738,112
0.8818230152130127,0.04004567389733901,0.026955699920654295,0.0009783034480596176,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.625,0.625,0.75,0.75,0.8083333333333333,0.7116666666666667,0.07389933092465122,58
2.9459890365600585,0.13232456051054303,0.08412046432495117,0.004843642879200788,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.625,0.625,0.75,0.75,0.825,0.7150000000000001,0.0784219357067906,24
0.29443678855895994,0.013104573060108338,0.010855388641357423,0.00041044073535751905,True,80,3,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5583333333333333,0.5666666666666667,0.7666666666666667,0.75,0.6833333333333333,0.665,0.08825468196582487,273
0.6004976272583008,0.03753337683888993,0.022662830352783204,0.006316769285764666,True,80,3,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.625,0.625,0.7666666666666667,0.7333333333333333,0.7416666666666667,0.6983333333333334,0.06087327455916559,132
