mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.24816322326660156,0.007040089369591449,0.007321357727050781,0.0008592223874461137,True,80,"{'bootstrap': True, 'max_depth': 80}",0.3333333333333333,0.4740740740740741,0.34814814814814815,0.38518518518518513,0.06314425606194778,2
0.2617530822753906,0.024088604266827063,0.009179989496866861,0.0010168788081582347,True,95,"{'bootstrap': True, 'max_depth': 95}",0.34074074074074073,0.5259259259259259,0.3592592592592593,0.40864197530864194,0.08327615779772865,1
0.28693826993306476,0.013428288376797408,0.008825222651163736,0.0006505247423415989,True,110,"{'bootstrap': True, 'max_depth': 110}",0.3037037037037037,0.5,0.34074074074074073,0.3814814814814815,0.08515834252336067,3
