mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2623132864634196,0.015105455739618275,0.007114251454671224,0.0002085040411307224,True,80,"{'bootstrap': True, 'max_depth': 80}",0.34814814814814815,0.5,0.362962962962963,0.4037037037037037,0.06835984296250433,2
0.2544071674346924,0.0032633661497821287,0.00800021489461263,0.0009583553890728358,True,95,"{'bootstrap': True, 'max_depth': 95}",0.36666666666666664,0.5259259259259259,0.337037037037037,0.40987654320987654,0.0829460594184732,1
0.24103871981302896,0.019409983410376287,0.008125225702921549,0.0013290791810286879,True,110,"{'bootstrap': True, 'max_depth': 110}",0.36666666666666664,0.4444444444444444,0.362962962962963,0.391358024691358,0.03756820754247638,3
