mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_custom,split1_test_custom,split2_test_custom,split3_test_custom,split4_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
6.42004361152649,0.021320012061845653,0.011695957183837891,0.0012398333683226958,0.05541996115807706,10,2,50,0.7197249376720967,"OrderedDict({'learning_rate': 0.05541996115807706, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.7197249376720967})",0.8277777777777777,0.6277777777777778,0.6,0.4444444444444444,0.5055555555555555,0.6011111111111112,0.1309697920123304,22,0.3125,0.5,0.4360549132947977,0.4985549132947977,0.3110549132947977,0.4116329479768786,0.08473945806184106,22
32.51833310127258,0.15460771227043812,0.018758296966552734,0.0016369245495771309,0.014260497781446585,10,7,200,0.9723237649779458,"OrderedDict({'learning_rate': 0.014260497781446585, 'max_depth': 10, 'min_samples_split': 7, 'n_estimators': 200, 'subsample': 0.9723237649779458})",0.8666666666666667,0.5888888888888889,0.5555555555555556,0.5444444444444444,0.5055555555555555,0.6122222222222222,0.12997625614124234,17,0.37427745664739887,0.5,0.4375,0.43533236994219654,0.31033236994219654,0.41148843930635837,0.06433760687803422,23
4.649741506576538,0.030487535409399136,0.011128091812133789,0.0014204377449441666,0.023339479247595118,2,7,184,0.6297798647680336,"OrderedDict({'learning_rate': 0.023339479247595118, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 184, 'subsample': 0.6297798647680336})",0.8666666666666667,0.6,0.6666666666666666,0.5111111111111111,0.5444444444444444,0.6377777777777778,0.12602175003340294,8,0.4360549132947977,0.49927745664739887,0.5,0.4985549132947977,0.31033236994219654,0.44884393063583816,0.07345839255797378,13
7.231318855285645,0.05576791358490375,0.011414575576782226,0.0005802391818296818,0.01,3,4,144,0.9249973001811144,"OrderedDict({'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 144, 'subsample': 0.9249973001811144})",0.7055555555555556,0.6388888888888888,0.6,0.6333333333333333,0.5333333333333333,0.6222222222222222,0.05610836076867823,13,0.4375,0.4375,0.4375,0.43533236994219654,0.37283236994219654,0.4241329479768786,0.02566402384045125,19
7.682715272903442,0.9663907772371291,0.011484909057617187,0.0006818137339479464,0.29999999999999993,10,2,200,0.6,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.6})",0.6777777777777778,0.4722222222222222,0.5388888888888889,0.31666666666666665,0.4666666666666667,0.49444444444444446,0.11701007659467352,31,0.24855491329479767,0.5596098265895953,0.3713872832369942,0.4331647398843931,0.43460982658959535,0.40946531791907514,0.10107361420596617,27
3.467662715911865,0.023810170108354976,0.010307025909423829,0.0010019309062763086,0.030193351764607745,3,5,67,0.9534221615359034,"OrderedDict({'learning_rate': 0.030193351764607745, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 67, 'subsample': 0.9534221615359034})",0.7055555555555556,0.6777777777777778,0.6388888888888888,0.5555555555555556,0.49444444444444446,0.6144444444444443,0.0784573486395988,15,0.5,0.5,0.4375,0.43460982658959535,0.3735549132947977,0.4491329479768786,0.04739873378670412,11
9.47417755126953,0.32216718189435006,0.011518287658691406,0.00043524711085388086,0.14130626160971985,8,3,200,0.8866813625042943,"OrderedDict({'learning_rate': 0.14130626160971985, 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 200, 'subsample': 0.8866813625042943})",0.6388888888888888,0.6388888888888888,0.5555555555555556,0.5555555555555556,0.5944444444444444,0.5966666666666667,0.037284359412361114,23,0.37427745664739887,0.6235549132947977,0.49783236994219654,0.5,0.49783236994219654,0.4986994219653179,0.07883262551804951,1
32.02320566177368,0.7303653140940838,0.01792912483215332,0.0008519128603742814,0.03741066842505058,10,6,200,0.9737925781915567,"OrderedDict({'learning_rate': 0.03741066842505058, 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 200, 'subsample': 0.9737925781915567})",0.7444444444444445,0.5888888888888889,0.6,0.5,0.5055555555555555,0.5877777777777778,0.08849914556328835,25,0.4375,0.49927745664739887,0.43677745664739887,0.4338872832369942,0.37283236994219654,0.4360549132947977,0.04000372217804864,17
8.504572582244872,0.026175866546076253,0.014219093322753906,0.0028534957708381947,0.022242375063806604,6,9,127,0.6,"OrderedDict({'learning_rate': 0.022242375063806604, 'max_depth': 6, 'min_samples_split': 9, 'n_estimators': 127, 'subsample': 0.6})",0.8666666666666667,0.6,0.7444444444444445,0.5111111111111111,0.49444444444444446,0.6433333333333333,0.14256902162084836,5,0.43677745664739887,0.4375,0.375,0.4360549132947977,0.3735549132947977,0.41177745664739884,0.03062544130485487,21
3.1033945083618164,0.01840219091397499,0.010308456420898438,0.0005284575294037622,0.026715931822054464,2,10,125,0.6,"OrderedDict({'learning_rate': 0.026715931822054464, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 125, 'subsample': 0.6})",0.8666666666666667,0.6,0.6555555555555556,0.55,0.5333333333333333,0.6411111111111112,0.12057475525556034,7,0.5610549132947977,0.5,0.49927745664739887,0.4985549132947977,0.37283236994219654,0.4863439306358382,0.06159460652369097,3
4.271458721160888,0.00819982156314737,0.011114168167114257,0.0008781087666195706,0.04225612532689311,6,10,50,0.8113556034238779,"OrderedDict({'learning_rate': 0.04225612532689311, 'max_depth': 6, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8113556034238779})",0.7444444444444445,0.6833333333333333,0.5888888888888889,0.5,0.55,0.6133333333333333,0.08893054579450552,16,0.31177745664739887,0.5625,0.43677745664739887,0.43533236994219654,0.3110549132947977,0.41148843930635837,0.09385279122040184,23
3.934544801712036,0.04431545340241537,0.01111135482788086,0.0012056359006072889,0.018326732938971822,4,6,57,0.9381205630882327,"OrderedDict({'learning_rate': 0.018326732938971822, 'max_depth': 4, 'min_samples_split': 6, 'n_estimators': 57, 'subsample': 0.9381205630882327})",0.7055555555555556,0.6277777777777778,0.5888888888888889,0.5555555555555556,0.4666666666666667,0.5888888888888889,0.07895928001973276,24,0.375,0.4375,0.4375,0.3735549132947977,0.3110549132947977,0.3869219653179191,0.04731362616437905,29
4.029523324966431,0.015582226205041981,0.011333656311035157,0.0009038057132648125,0.013439291508646246,2,7,163,0.6,"OrderedDict({'learning_rate': 0.013439291508646246, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 163, 'subsample': 0.6})",0.7055555555555556,0.6,0.6666666666666666,0.55,0.5333333333333333,0.611111111111111,0.06620208493229436,18,0.4375,0.5,0.4375,0.49927745664739887,0.31033236994219654,0.4369219653179191,0.0691268973177173,16
4.594767045974732,0.014675569121636483,0.011630487442016602,0.0011292630236903428,0.032474431413543815,2,6,131,0.9633093587860675,"OrderedDict({'learning_rate': 0.032474431413543815, 'max_depth': 2, 'min_samples_split': 6, 'n_estimators': 131, 'subsample': 0.9633093587860675})",0.7055555555555556,0.6388888888888888,0.6666666666666666,0.6333333333333333,0.5444444444444444,0.6377777777777778,0.05321746673256912,8,0.3735549132947977,0.625,0.5,0.4360549132947977,0.43533236994219654,0.4739884393063584,0.08544147704050989,5
2.845697355270386,0.021557257841547304,0.011176395416259765,0.0018834690947324825,0.06174560791566672,2,10,117,0.6,"OrderedDict({'learning_rate': 0.06174560791566672, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 117, 'subsample': 0.6})",0.6777777777777778,0.6,0.7055555555555556,0.5,0.6388888888888888,0.6244444444444445,0.07171617583602191,11,0.3735549132947977,0.5617774566473989,0.43677745664739887,0.43533236994219654,0.43460982658959535,0.44841040462427745,0.061566629744465896,14
4.880569839477539,0.030265518479374413,0.011089801788330078,0.0003215407043861372,0.01,2,10,200,0.6,"OrderedDict({'learning_rate': 0.01, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.6})",0.7055555555555556,0.6,0.6666666666666666,0.55,0.5333333333333333,0.611111111111111,0.06620208493229436,18,0.4375,0.5,0.4375,0.49927745664739887,0.37283236994219654,0.4494219653179191,0.04731583295664538,10
13.501657247543335,1.0474499542189148,0.011941003799438476,0.0005618795918798087,0.02206460886011526,10,2,143,1.0,"OrderedDict({'learning_rate': 0.02206460886011526, 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 143, 'subsample': 1.0})",0.5555555555555556,0.5888888888888889,0.5777777777777777,0.46111111111111114,0.5055555555555555,0.5377777777777777,0.047842333648024406,30,0.3735549132947977,0.49927745664739887,0.4375,0.37283236994219654,0.37283236994219654,0.41119942196531795,0.05061744954726766,25
7.262928247451782,0.03437706944210225,0.012070894241333008,0.0010548026709781514,0.026691458560550326,3,10,165,0.7998377071580369,"OrderedDict({'learning_rate': 0.026691458560550326, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 165, 'subsample': 0.7998377071580369})",0.7055555555555556,0.6388888888888888,0.6388888888888888,0.5111111111111111,0.5444444444444444,0.6077777777777778,0.07050085368540139,21,0.43677745664739887,0.625,0.4360549132947977,0.4360549132947977,0.43533236994219654,0.4738439306358382,0.07557941620550122,7
21.91150689125061,0.07296405110424568,0.015823745727539064,0.0010518301902452,0.037817417976638526,8,9,190,0.8079258305090893,"OrderedDict({'learning_rate': 0.037817417976638526, 'max_depth': 8, 'min_samples_split': 9, 'n_estimators': 190, 'subsample': 0.8079258305090893})",0.8277777777777777,0.6388888888888888,0.6777777777777778,0.5388888888888889,0.5444444444444444,0.6455555555555554,0.1057250101810247,3,0.31177745664739887,0.5,0.43677745664739887,0.43533236994219654,0.43533236994219654,0.4238439306358382,0.06130234263661389,20
5.528406047821045,0.39709688593971937,0.008986425399780274,0.00040500821372509594,0.032316886779743974,8,2,50,1.0,"OrderedDict({'learning_rate': 0.032316886779743974, 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0})",0.6333333333333333,0.5444444444444444,0.5777777777777777,0.4166666666666667,0.55,0.5444444444444445,0.07123253522144268,29,0.3735549132947977,0.5,0.4375,0.3735549132947977,0.31177745664739887,0.39927745664739883,0.0641646975100966,28
4.8954767227172855,0.018649134524093097,0.012444829940795899,0.0016606654889306188,0.03892916690046056,2,8,200,0.6,"OrderedDict({'learning_rate': 0.03892916690046056, 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 200, 'subsample': 0.6})",0.7611111111111111,0.6,0.75,0.5111111111111111,0.6277777777777778,0.65,0.09447711853102805,2,0.4360549132947977,0.5617774566473989,0.49927745664739887,0.4985549132947977,0.43533236994219654,0.48619942196531796,0.04719673974942593,4
1.265635108947754,0.004380641244740124,0.011197233200073242,0.002051343448965658,0.04021772691527969,2,7,50,0.6,"OrderedDict({'learning_rate': 0.04021772691527969, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 50, 'subsample': 0.6})",0.8666666666666667,0.7444444444444445,0.6555555555555556,0.55,0.5444444444444444,0.6722222222222222,0.12212117034696966,1,0.5,0.5,0.49927745664739887,0.4360549132947977,0.31033236994219654,0.4491329479768786,0.07365598572656717,11
