mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.11445196469624837,0.008169712753032812,0.003935019175211589,5.458217758553043e-05,,50,"{'max_depth': None, 'n_estimators': 50}",100.0,133.0,135.0,122.66666666666667,16.048537489614297,4
0.2261225382486979,0.014103878215763067,0.006235678990681966,8.258656533687238e-05,,100,"{'max_depth': None, 'n_estimators': 100}",108.0,149.0,149.0,135.33333333333334,19.3275853524323,1
0.11304934819539388,0.00792213470014124,0.003960529963175456,9.91623223938365e-05,10,50,"{'max_depth': 10, 'n_estimators': 50}",106.0,125.0,142.0,124.33333333333333,14.70449666674185,3
0.22983010609944662,0.009323812321424884,0.006315390268961589,0.00012326791354607956,10,100,"{'max_depth': 10, 'n_estimators': 100}",90.0,157.0,134.0,127.0,27.796882319185844,2
0.11474267641703288,0.00612918312720227,0.003896951675415039,7.940519949523801e-05,20,50,"{'max_depth': 20, 'n_estimators': 50}",105.0,134.0,112.0,117.0,12.355835328567093,5
0.22826194763183594,0.0115244555189264,0.0062456925710042315,5.845756915346669e-05,20,100,"{'max_depth': 20, 'n_estimators': 100}",98.0,120.0,126.0,114.66666666666667,12.036980056845191,6
