mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2776145140329997,0.007909271716437127,0.008787790934244791,0.0010614476958583396,True,80,"{'bootstrap': True, 'max_depth': 80}",0.337037037037037,0.5259259259259259,0.32592592592592595,0.3962962962962963,0.09177416069158419,1
0.26034100850423175,0.00785930800314717,0.008521636327107748,0.0007713248787304457,True,95,"{'bootstrap': True, 'max_depth': 95}",0.3296296296296296,0.4444444444444444,0.3333333333333333,0.3691358024691358,0.053272713605904735,3
0.2863035996754964,0.013604037763515573,0.008845965067545572,0.0010426594532154736,True,110,"{'bootstrap': True, 'max_depth': 110}",0.3851851851851852,0.4444444444444444,0.3592592592592593,0.3962962962962963,0.03565315821776208,1
