mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.12347841262817383,0.00750729453751659,0.003966172536214192,2.6233508271147678e-05,10,50,"{'max_depth': 10, 'n_estimators': 50}",101.0,142.0,102.0,115.0,19.096247449870006,5
0.23300806681315103,0.012272881783282022,0.006399313608805339,2.6295550553158735e-05,10,100,"{'max_depth': 10, 'n_estimators': 100}",96.0,142.0,127.0,121.66666666666667,19.154343864744856,1
0.1304952303568522,0.017806558226310148,0.004044532775878906,1.8548699861666422e-05,,50,"{'max_depth': None, 'n_estimators': 50}",101.0,133.0,119.0,117.66666666666667,13.097921802925667,3
0.23734116554260254,0.012011146335852593,0.00646058718363444,0.00013114124791163494,,100,"{'max_depth': None, 'n_estimators': 100}",108.0,133.0,104.0,115.0,12.832251036613439,5
0.12639951705932617,0.009855881911347664,0.004056851069132487,0.00016479494180453535,20,50,"{'max_depth': 20, 'n_estimators': 50}",96.0,134.0,128.0,119.33333333333333,16.679994670929073,2
0.2451624075571696,0.006136688786013636,0.006899038950602214,0.00018163160010872318,20,100,"{'max_depth': 20, 'n_estimators': 100}",108.0,120.0,119.0,115.66666666666667,5.436502143433363,4
