mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.29444130261739093,0.024851873093839807,0.009159326553344727,0.0011768233994574444,True,80,"{'bootstrap': True, 'max_depth': 80}",0.36666666666666664,0.5,0.3333333333333333,0.39999999999999997,0.07200822998230957,1
0.27446643511454266,0.011048891951496958,0.008579572041829428,0.0015851283372642917,True,95,"{'bootstrap': True, 'max_depth': 95}",0.3296296296296296,0.4740740740740741,0.337037037037037,0.3802469135802469,0.0664147044756186,2
0.2686244646708171,0.027100456671155054,0.008120139439900717,0.0012346280667373012,True,110,"{'bootstrap': True, 'max_depth': 110}",0.3111111111111111,0.4444444444444444,0.37777777777777777,0.37777777777777777,0.05443310539518172,3
