mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.671962022781372,0.008127757874861488,0.0025970935821533203,1.0948233764911907e-05,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.3037037037037037,0.3962962962962963,0.23703703703703705,0.31234567901234567,0.06530385755771947,3
2.589907646179199,0.05259190155700399,0.0030341148376464844,8.936022490307748e-05,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.3296296296296296,0.3962962962962963,0.23703703703703705,0.32098765432098764,0.06530385755771947,2
1.679413636525472,0.014946784651607703,0.00266114870707194,9.001037288273641e-05,,50,"{'max_depth': None, 'n_estimators': 50}",0.2851851851851852,0.34074074074074073,0.1814814814814815,0.2691358024691358,0.06600032792406745,6
2.6152471701304116,0.053432061553020785,0.003106832504272461,8.619043229787081e-05,,100,"{'max_depth': None, 'n_estimators': 100}",0.3,0.34074074074074073,0.23703703703703705,0.29259259259259257,0.04265963590906418,4
1.6578271389007568,0.00978071716275023,0.0025881131490071616,8.456845877312818e-05,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.2851851851851852,0.34444444444444444,0.2074074074074074,0.27901234567901234,0.056115151493153145,5
2.5774998664855957,0.05848993429617749,0.0031414031982421875,0.0002463665828899468,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.337037037037037,0.3962962962962963,0.23703703703703705,0.3234567901234568,0.06572262545286996,1
