5
0.8535174131393433
0.5893055200576782
0.0007799863815307617
5.364418029785156e-06
10.0
auto
linear
"{'C': 10, 'gamma': 'auto', 'kernel': 'linear'}"
0.914572864321608
0.964824120603015
0.9396984924623115
0.025125628140703515
7
