mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.30184276898701984,0.018630493563530134,0.008909145991007486,0.001351343723514246,True,80,"{'bootstrap': True, 'max_depth': 80}",0.36666666666666664,0.4,0.3074074074074074,0.35802469135802467,0.03829151214634772,3
0.30457838376363117,0.010715812037109881,0.00787655512491862,0.00018714469742058782,True,95,"{'bootstrap': True, 'max_depth': 95}",0.4111111111111111,0.4444444444444444,0.34814814814814815,0.4012345679012346,0.03992830031801537,2
0.29673242568969727,0.01421218938692537,0.008815685907999674,0.0010030026088204606,True,110,"{'bootstrap': True, 'max_depth': 110}",0.4111111111111111,0.5,0.3074074074074074,0.40617283950617283,0.07870309852103323,1
