mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_custom,split1_test_custom,split2_test_custom,mean_test_custom,std_test_custom,rank_test_custom
0.513789176940918,0.051010214503587316,0.05016311009724935,0.010242990214241472,True,80,2,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4444444444444444,0.5259259259259259,0.4222222222222222,0.4641975308641975,0.04458140761794515,244
0.7310431003570557,0.0133583051044105,0.06713374455769856,0.0065117981099785185,True,80,2,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.6037037037037037,0.4666666666666667,0.5296296296296297,0.5333333333333333,0.05600640109735189,24
2.3433264096577964,0.05115430273360631,0.18534564971923828,0.004186111036385207,True,80,2,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5777777777777777,0.4962962962962963,0.45185185185185184,0.5086419753086419,0.05214496810356264,120
0.23872780799865723,0.018661213197360485,0.0329133669535319,0.003636295963976885,True,80,2,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5740740740740741,0.44074074074074077,0.48518518518518516,0.5,0.055431961285539864,141
0.47502772013346356,0.01031225471853802,0.046117146809895836,0.004430878511457381,True,80,2,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.4148148148148148,0.4703703703703704,0.4222222222222222,0.43580246913580245,0.024629552275629643,283
0.7196271419525146,0.007677402714078403,0.07303953170776367,0.007775875175500505,True,80,2,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.4703703703703704,0.4703703703703704,0.45925925925925926,0.4666666666666666,0.005237828008789249,236
2.531879981358846,0.1359981936036358,0.21497527758280435,0.06166322616485182,True,80,2,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.5222222222222223,0.5259259259259259,0.4777777777777778,0.5086419753086421,0.02187659894650536,113
0.24021530151367188,0.006633473311655996,0.031344970067342125,0.004609728675794212,True,80,2,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.45,0.35,0.35,0.3833333333333333,0.04714045207910318,217,0.4703703703703704,0.4962962962962963,0.5111111111111111,0.49259259259259264,0.016837261354303506,158
0.4770355224609375,0.020121093429742616,0.050925095876057945,0.00787516166064432,True,80,2,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.4703703703703704,0.44074074074074077,0.4222222222222222,0.4444444444444445,0.01983009679531977,279
0.694360097249349,0.026016026147691978,0.06590310732523601,0.006462313915338243,True,80,2,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.5222222222222223,0.4703703703703704,0.45925925925925926,0.48395061728395067,0.027439642927028246,182
2.5102030436197915,0.14814934782826641,0.18493239084879556,0.007388119531004977,True,80,2,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.44074074074074077,0.5518518518518518,0.45185185185185184,0.48148148148148145,0.04996569467863717,197
0.2351695696512858,0.004069139880862584,0.027580102284749348,0.0006951739664495353,True,80,2,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.4666666666666667,0.44074074074074077,0.45185185185185184,0.4530864197530864,0.010620154650669903,272
0.48912851015726727,0.01504262625818384,0.04989155133565267,0.009798931136125028,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.5222222222222223,0.42592592592592593,0.45925925925925926,0.46913580246913583,0.03992830031801539,235
0.6951305071512858,0.005740194330422087,0.0718994140625,0.014811646051734613,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.4703703703703704,0.4148148148148148,0.48518518518518516,0.4567901234567901,0.03029097320095135,263
2.6194774309794107,0.15071631721892562,0.1907331943511963,0.013750954801193638,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.4703703703703704,0.5,0.45185185185185184,0.47407407407407404,0.01983009679531977,217
0.26078589757283527,0.015553020990099028,0.030909299850463867,0.004178437882304355,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.5777777777777777,0.5,0.5370370370370371,0.5382716049382715,0.03176464279078666,10
0.4752597014109294,0.030569208137195512,0.04260627428690592,0.0008254026033635016,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.5518518518518518,0.3851851851851852,0.45185185185185184,0.46296296296296297,0.0684934889218775,249
0.7911012967427572,0.0585560555217095,0.07304024696350098,0.011533505919468227,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.35,0.35,0.4,0.3666666666666667,0.023570226039551605,263,0.5777777777777777,0.4962962962962963,0.4777777777777778,0.5172839506172839,0.04343854835989919,78
2.852712074915568,0.18392790675501025,0.21067365010579428,0.037476791178122824,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.5481481481481482,0.4962962962962963,0.4777777777777778,0.5074074074074074,0.02978355081929585,124
0.25307146708170575,0.020285377243585593,0.0383757750193278,0.013262787876507328,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.44074074074074077,0.5555555555555556,0.45185185185185184,0.48271604938271606,0.051704670595980065,189
0.572989304860433,0.1346098441332058,0.042964537938435875,0.0007658726300068677,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.35,0.35,0.35,0.3499999999999999,5.551115123125783e-17,282,0.6037037037037037,0.5259259259259259,0.44814814814814813,0.525925925925926,0.06350528962771206,45
0.8839200337727865,0.12966290267831784,0.06958365440368652,0.010844563811069602,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.35,0.35,0.4,0.3666666666666667,0.023570226039551605,263,0.4444444444444444,0.4703703703703704,0.48148148148148145,0.46543209876543207,0.015518277888859924,243
2.5315224329630532,0.0920365156805905,0.18429025014241537,0.016671054882744646,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.35,0.4,0.4,0.3833333333333333,0.023570226039551608,217,0.6296296296296297,0.4444444444444444,0.48518518518518516,0.519753086419753,0.07945477980100786,62
0.3630574544270833,0.09775902917030828,0.029183308283487957,0.0023112446291268826,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.5777777777777777,0.45185185185185184,0.4222222222222222,0.48395061728395067,0.06743950757406252,182
0.5933383305867513,0.04620669389534148,0.047452449798583984,0.0037447248008730997,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5777777777777777,0.5518518518518518,0.48518518518518516,0.5382716049382715,0.03900140493563286,10
0.8548916180928549,0.06123312372902076,0.0839240550994873,0.01764374417805653,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.5777777777777777,0.5259259259259259,0.4148148148148148,0.5061728395061728,0.06797975258240099,128
2.7799251079559326,0.10825197841975878,0.17770020167032877,0.007491122819677986,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.5777777777777777,0.5518518518518518,0.4777777777777778,0.5358024691358024,0.04237284518945803,19
0.2762792110443115,0.014907870442908477,0.03204902013142904,0.007854586825491188,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.45,0.45,0.4,0.43333333333333335,0.02357022603955158,5,0.4962962962962963,0.4703703703703704,0.4222222222222222,0.46296296296296297,0.03069087134482976,249
0.5968636671702067,0.11638563255935215,0.044815460840861,0.004144519090870265,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.6037037037037037,0.5259259259259259,0.42962962962962964,0.5197530864197532,0.07119936224837638,59
0.8352331320444742,0.07025250291264028,0.10495694478352864,0.029607750912544917,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.4703703703703704,0.4962962962962963,0.4222222222222222,0.46296296296296297,0.03069087134482976,249
2.9825246334075928,0.06946111618344147,0.2229607105255127,0.0449053840242033,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.6037037037037037,0.5259259259259259,0.4777777777777778,0.5358024691358025,0.0518812379986437,16
0.26926859219868976,0.004978889010211009,0.0287630558013916,0.0016283457651030185,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.5,0.5259259259259259,0.45185185185185184,0.49259259259259264,0.03069087134482976,158
0.5309318701426188,0.027417401851493453,0.04335474967956543,0.0023684855489133783,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.45,0.45,0.4,0.43333333333333335,0.02357022603955158,5,0.5777777777777777,0.5259259259259259,0.45185185185185184,0.5185185185185185,0.05167518404063295,67
0.8546392917633057,0.012093869227465566,0.06557250022888184,0.0036338874206026067,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.6037037037037037,0.4962962962962963,0.4777777777777778,0.525925925925926,0.05551438803930153,45
2.859844525655111,0.10435931146252712,0.19550037384033203,0.025747548964653828,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4703703703703704,0.4962962962962963,0.4777777777777778,0.48148148148148145,0.01090340847694795,197
0.3081076145172119,0.04413332290173743,0.03151496251424154,0.007467036596652442,True,80,3,4,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5777777777777777,0.4148148148148148,0.45925925925925926,0.48395061728395056,0.06878216433177341,185
0.5711410840352377,0.051696995458352685,0.04641111691792806,0.005507350931141348,True,80,3,4,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.4703703703703704,0.5259259259259259,0.4222222222222222,0.4728395061728395,0.04237284518945805,218
0.898677666982015,0.0872602137667384,0.05963627497355143,0.0010962622177858217,True,80,3,4,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.6037037037037037,0.4962962962962963,0.4777777777777778,0.525925925925926,0.05551438803930153,45
2.7803046703338623,0.16792592545660376,0.20974000295003256,0.021084283478007143,True,80,3,4,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 1000}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.5481481481481482,0.5259259259259259,0.45925925925925926,0.5111111111111111,0.03777051491550211,99
0.26511462529500324,0.011001256252693884,0.03603959083557129,0.007161106820107379,True,80,3,4,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4148148148148148,0.5259259259259259,0.4222222222222222,0.454320987654321,0.05072256440536824,266
0.5533172289530436,0.03493571957207167,0.04276935259501139,0.0007024888250805377,True,80,3,4,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.4703703703703704,0.5,0.3925925925925926,0.454320987654321,0.04529366994529417,266
0.7830891609191895,0.029743762547088538,0.07855741182963054,0.026710060314167686,True,80,3,4,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.44074074074074077,0.5518518518518518,0.45925925925925926,0.48395061728395056,0.04860498687661609,185
2.853205601374308,0.11495747366472245,0.2065901756286621,0.029515267335184888,True,80,3,4,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.6037037037037037,0.5259259259259259,0.45185185185185184,0.5271604938271605,0.061999405083899874,31
0.2872631549835205,0.01700158679663444,0.030796209971110027,0.0038850960450135664,True,80,3,4,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 100}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4148148148148148,0.4666666666666667,0.4962962962962963,0.45925925925925926,0.03367452270860705,260
0.6153155167897543,0.08989318342550782,0.0720840295155843,0.021099378325064776,True,80,3,4,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4703703703703704,0.4962962962962963,0.4222222222222222,0.46296296296296297,0.03069087134482976,249
0.8802035649617513,0.05872833771183154,0.07592439651489258,0.022297486936566337,True,80,3,4,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.6037037037037037,0.5259259259259259,0.45185185185185184,0.5271604938271605,0.061999405083899874,31
2.8225015799204507,0.09884774122707034,0.21888470649719238,0.038133052134242985,True,80,3,4,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.6037037037037037,0.5259259259259259,0.48518518518518516,0.5382716049382716,0.049166191979604666,7
0.30758825937906903,0.026546613266178066,0.03651094436645508,0.014089712334175926,True,80,3,5,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 100}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.4703703703703704,0.4666666666666667,0.5111111111111111,0.48271604938271606,0.02013519312382725,189
0.5418445269266764,0.042871759552648075,0.05536643664042155,0.009341931959096408,True,80,3,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5777777777777777,0.4925925925925926,0.45185185185185184,0.5074074074074074,0.05246550459475499,124
0.8917890389760336,0.12084344320018123,0.06749900182088216,0.008084180108346294,True,80,3,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.4703703703703704,0.4703703703703704,0.48518518518518516,0.4753086419753087,0.006983770678385638,211
2.9097808996836343,0.039280574799351896,0.23473199208577475,0.017180696790838744,True,80,3,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5777777777777777,0.4703703703703704,0.4444444444444444,0.49753086419753084,0.05772182581511583,153
0.33262157440185547,0.08131267981894047,0.028144041697184246,0.0019855351384652793,True,80,3,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.5,0.4,0.4,0.43333333333333335,0.04714045207910316,5,0.4962962962962963,0.5518518518518518,0.45925925925925926,0.5024691358024691,0.03805193828993194,132
0.5359596411387125,0.01687799868034634,0.043482700983683266,0.0009933314482510741,True,80,3,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5481481481481482,0.5259259259259259,0.4222222222222222,0.4987654320987654,0.05487928585405647,149
0.7924385070800781,0.05714580174139648,0.06801954905192058,0.010982355568375958,True,80,3,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.5481481481481482,0.44074074074074077,0.4777777777777778,0.48888888888888893,0.044547206302885715,173
2.7488022645314536,0.032839298583135064,0.23252050081888834,0.05345324837778944,True,80,3,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.45,0.4,0.4,0.4166666666666667,0.02357022603955158,66,0.4962962962962963,0.4703703703703704,0.45185185185185184,0.4728395061728395,0.0182281766175721,218
0.2769257227579753,0.006133008302291383,0.02682209014892578,0.0014323143856420845,True,80,3,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.4,0.4,0.4,0.4000000000000001,5.551115123125783e-17,166,0.4148148148148148,0.5222222222222223,0.4,0.445679012345679,0.05446109876571057,277
