mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.2899439334869385,0.020577698479710877,0.008327563603719076,0.0011323232084331854,True,80,"{'bootstrap': True, 'max_depth': 80}",0.34074074074074073,0.4444444444444444,0.3333333333333333,0.3728395061728395,0.05072256440536824,3
0.2901306947072347,0.025735420397059835,0.009013493855794271,0.0010634089840456267,True,95,"{'bootstrap': True, 'max_depth': 95}",0.37777777777777777,0.5259259259259259,0.32592592592592595,0.40987654320987654,0.0847456903789161,1
0.2876087824503581,0.03202740789605701,0.008664528528849283,0.001077721432001512,True,110,"{'bootstrap': True, 'max_depth': 110}",0.4111111111111111,0.4444444444444444,0.32592592592592595,0.3938271604938272,0.049904649213352414,2
