mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1185610294342041,0.007745017764879095,0.0045413970947265625,0.005640963884600327,10,50,"{'max_depth': 10, 'n_estimators': 50}",,,,,,1
0.23162372907002768,0.012247153758177512,0.0006248950958251953,0.00011301962765229084,10,100,"{'max_depth': 10, 'n_estimators': 100}",,,,,,1
0.11579537391662598,0.004383816986317715,0.0005272229512532552,7.570389559497744e-06,,50,"{'max_depth': None, 'n_estimators': 50}",,,,,,1
0.24083216985066733,0.02382603152174988,0.0005673567454020182,2.6396237698847702e-05,,100,"{'max_depth': None, 'n_estimators': 100}",,,,,,1
0.11629438400268555,0.0070612971252611,0.0005780855814615885,5.040371512917711e-05,20,50,"{'max_depth': 20, 'n_estimators': 50}",,,,,,1
0.22997323671976724,0.012890457367568905,0.0005621910095214844,2.0390945568083e-05,20,100,"{'max_depth': 20, 'n_estimators': 100}",,,,,,1
