mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_custom,split1_test_custom,split2_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
0.7643536726633707,0.012235247076422645,0.0066347916920979815,0.0006544740785545867,0.15881888887234297,4,7,52,0.8790584440164204,"OrderedDict({'learning_rate': 0.15881888887234297, 'max_depth': 4, 'min_samples_split': 7, 'n_estimators': 52, 'subsample': 0.8790584440164204})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.7044573643410853,0.6191860465116279,0.6926910299003323,0.6721114802510152,0.037730958190144215,44
0.24826320012410483,0.006955442963035368,0.005536635716756185,0.0002801156426312203,0.05209215154533281,3,5,20,0.8861840896622559,"OrderedDict({'learning_rate': 0.05209215154533281, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 20, 'subsample': 0.8861840896622559})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.7005813953488372,0.9253875968992249,0.6965669988925803,0.7741786637135476,0.10693342150169888,2
0.34539445241292316,0.003088647934441596,0.005911906560262044,0.0006025239667026991,0.18860600299548388,3,5,28,0.9288001523292586,"OrderedDict({'learning_rate': 0.18860600299548388, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 28, 'subsample': 0.9288001523292586})",0.05,0.0,0.06666666666666667,0.03888888888888889,0.028327886186626582,7,0.6550387596899224,0.7025193798449613,0.738233665559247,0.6985972683647103,0.03407721926741364,33
0.9342778523763021,0.013397929259264857,0.006574869155883789,0.000640659425686575,0.10151291861743805,8,4,34,0.9213217826132984,"OrderedDict({'learning_rate': 0.10151291861743805, 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 34, 'subsample': 0.9213217826132984})",0.125,0.0,0.0,0.041666666666666664,0.05892556509887896,4,0.5281007751937984,0.7858527131782945,0.5557862679955703,0.6232465854558877,0.11553408215061041,50
0.2721439202626546,0.002357555327830069,0.006164232889811198,0.0007452082885178675,0.12128634201910071,3,3,22,0.9428549552277363,"OrderedDict({'learning_rate': 0.12128634201910071, 'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 22, 'subsample': 0.9428549552277363})",0.0,0.0,0.10666666666666667,0.035555555555555556,0.05028314888437672,13,0.6986434108527132,0.7839147286821705,0.6769102990033223,0.7198228128460687,0.0461801710284187,23
0.8991146087646484,0.021008493010581074,0.005716800689697266,4.811371202994131e-05,0.09574680949554715,6,10,40,1.0,"OrderedDict({'learning_rate': 0.09574680949554715, 'max_depth': 6, 'min_samples_split': 10, 'n_estimators': 40, 'subsample': 1.0})",0.0,0.0,0.0,0.0,0.0,34,0.6647286821705426,0.6531007751937984,0.730343300110742,0.6827242524916942,0.03400472836997625,39
0.8384310404459635,0.010766337095834546,0.006460348765055339,0.0009309292774510528,0.10175331744347205,9,5,29,0.879120102363085,"OrderedDict({'learning_rate': 0.10175331744347205, 'max_depth': 9, 'min_samples_split': 5, 'n_estimators': 29, 'subsample': 0.879120102363085})",0.0,0.0,0.06666666666666667,0.022222222222222223,0.03142696805273544,16,0.6211240310077519,0.7383720930232558,0.7361572535991141,0.6985511258767073,0.05475668996146097,34
1.057654619216919,0.02568291897007346,0.0063343048095703125,0.0005367782738478309,0.15271099833227317,6,4,47,1.0,"OrderedDict({'learning_rate': 0.15271099833227317, 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 47, 'subsample': 1.0})",0.0,0.0,0.0,0.0,0.0,34,0.6211240310077519,0.6589147286821705,0.6351052048726468,0.6383813215208564,0.015600938281597752,49
1.2613895734151204,0.011839023828328812,0.006397803624471028,0.0001858989614700684,0.028410049948858682,4,2,78,0.9936551577147553,"OrderedDict({'learning_rate': 0.028410049948858682, 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 78, 'subsample': 0.9936551577147553})",0.05,0.0625,0.0,0.0375,0.027003086243366083,9,0.8178294573643411,0.7383720930232558,0.46248615725359904,0.6728959025470654,0.15227729940879567,43
5.361781279246013,0.042559680056540074,0.0093537966410319,1.9856449458284892e-05,0.02442240209322807,4,3,333,0.9878701947096448,"OrderedDict({'learning_rate': 0.02442240209322807, 'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 333, 'subsample': 0.9878701947096448})",0.0,0.0,0.0,0.0,0.0,34,0.7025193798449613,0.7877906976744186,0.7245293466223699,0.7382798080472499,0.03614420933926498,12
0.32204874356587726,0.0040879231557789325,0.005889018376668294,0.0008115353391882395,0.0133103673852044,4,8,20,0.9877787911380207,"OrderedDict({'learning_rate': 0.0133103673852044, 'max_depth': 4, 'min_samples_split': 8, 'n_estimators': 20, 'subsample': 0.9877787911380207})",0.0625,0.0,0.0,0.020833333333333332,0.02946278254943948,19,0.6472868217054263,0.6608527131782945,0.8157530454042082,0.7079641934293096,0.07641917652183625,28
1.1242789427439372,0.011349832271899915,0.006690820058186849,0.0007592323843671613,0.15295648332320286,4,4,70,1.0,"OrderedDict({'learning_rate': 0.15295648332320286, 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 70, 'subsample': 1.0})",0.0,0.0,0.05333333333333334,0.017777777777777778,0.02514157444218836,23,0.6666666666666666,0.7025193798449613,0.6965669988925803,0.6885843484680695,0.015687495899839546,37
0.33016737302144367,0.0008093289331301269,0.00579078992207845,0.0004451862614350763,0.29999999999999993,4,4,20,0.9921341458238893,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 20, 'subsample': 0.9921341458238893})",0.0,0.0,0.12,0.04,0.056568542494923796,5,0.7025193798449613,0.7877906976744186,0.7422480620155039,0.7441860465116279,0.03483883129520366,9
1.202620029449463,0.006848152468349353,0.007042090098063151,0.0006294419466184411,0.11991759447778656,4,3,74,0.9898551474081447,"OrderedDict({'learning_rate': 0.11991759447778656, 'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 74, 'subsample': 0.9898551474081447})",0.05,0.0,0.05333333333333334,0.034444444444444444,0.024393887111222392,14,0.8217054263565892,0.6627906976744186,0.6885382059800665,0.7243447766703581,0.06964220763531796,19
1.4951484203338623,0.004159423804606349,0.007055123647054036,0.0005246236127361613,0.01,6,4,72,0.8585692576654347,"OrderedDict({'learning_rate': 0.01, 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 72, 'subsample': 0.8585692576654347})",0.0625,0.05,0.0,0.0375,0.027003086243366083,9,0.6608527131782945,0.8275193798449613,0.6807862679955704,0.7230527870062754,0.07431594004162753,21
0.5452818075815836,0.008429664096333892,0.005846420923868815,0.00035699626108311205,0.07255106327069134,4,7,33,0.9918461086412909,"OrderedDict({'learning_rate': 0.07255106327069134, 'max_depth': 4, 'min_samples_split': 7, 'n_estimators': 33, 'subsample': 0.9918461086412909})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.7781007751937984,0.6550387596899224,0.7799003322259136,0.7376799557032115,0.05844076807764767,14
0.7082112630208334,0.030158844607981936,0.005797068277994792,0.0004358504794681387,0.29999999999999993,7,6,28,1.0,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 7, 'min_samples_split': 6, 'n_estimators': 28, 'subsample': 1.0})",0.0,0.0,0.0,0.0,0.0,34,0.6172480620155039,0.6947674418604651,0.7440476190476191,0.6853543743078627,0.05219186588251438,38
0.267792542775472,0.009023649670290148,0.005717674891153972,0.0007247429476649543,0.29999999999999993,3,5,20,0.9900029933802531,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 20, 'subsample': 0.9900029933802531})",0.0,0.0,0.0,0.0,0.0,34,0.7781007751937984,0.8255813953488372,0.6111572535991141,0.7382798080472499,0.09195546099295829,12
1.014492352803548,0.009351139552205548,0.006349404652913411,0.00040155598411149217,0.1950324085953109,3,3,84,0.9357686249123962,"OrderedDict({'learning_rate': 0.1950324085953109, 'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 84, 'subsample': 0.9357686249123962})",0.0625,0.05,0.0,0.0375,0.027003086243366083,9,0.6986434108527132,0.7800387596899224,0.7023809523809524,0.7270210409745294,0.03752022723374006,16
0.24798854192097983,0.0023679714739094026,0.005266745885213216,0.00023969193667847515,0.06896184110452556,3,7,20,0.9344988942473208,"OrderedDict({'learning_rate': 0.06896184110452556, 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 20, 'subsample': 0.9344988942473208})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.7761627906976744,0.6967054263565892,0.6907530454042082,0.7212070874861573,0.038935456817275005,22
0.3297707239786784,0.004839347596488237,0.0062525272369384766,0.0009217185179481269,0.29999999999999993,4,5,20,0.9883506804505793,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 20, 'subsample': 0.9883506804505793})",0.0,0.0,0.0,0.0,0.0,34,0.7461240310077519,0.7422480620155039,0.7343576965669989,0.7409099298634182,0.004895889758102998,11
0.39879417419433594,0.0005178794372361465,0.005891084671020508,0.00012071422497703349,0.1243972383402402,3,5,32,0.9525216677243414,"OrderedDict({'learning_rate': 0.1243972383402402, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 32, 'subsample': 0.9525216677243414})",0.0,0.0625,0.0,0.020833333333333332,0.02946278254943948,19,0.7422480620155039,0.7403100775193798,0.728405315614618,0.7369878183831672,0.00612010137747848,15
0.4464542865753174,0.0012014477992098166,0.005691846211751302,0.00011689552684430626,0.15173280834356098,5,5,30,0.7167285144113852,"OrderedDict({'learning_rate': 0.15173280834356098, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 30, 'subsample': 0.7167285144113852})",0.0,0.0,0.05333333333333334,0.017777777777777778,0.02514157444218836,23,0.7858527131782945,0.6666666666666666,0.6846622369878185,0.7123938722775932,0.052460214243124546,25
4.599514166514079,0.028521898916238127,0.010436932245890299,0.0006040740273460911,0.030779327907045448,8,2,155,0.9221449370991042,"OrderedDict({'learning_rate': 0.030779327907045448, 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 155, 'subsample': 0.9221449370991042})",0.0,0.0,0.0,0.0,0.0,34,0.7403100775193798,0.7005813953488372,0.6904761904761904,0.7104558877814692,0.021509428553697415,27
1.7604352633158367,0.009050047392587846,0.00773771603902181,0.0007090229247069788,0.1332030275552578,4,5,140,0.7270052942661012,"OrderedDict({'learning_rate': 0.1332030275552578, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 140, 'subsample': 0.7270052942661012})",0.0,0.0,0.0,0.0,0.0,34,0.7063953488372093,0.7877906976744186,0.7660575858250276,0.7534145441122185,0.03441109879962778,6
0.7931102911631266,0.007681091032703045,0.006282250086466472,0.0005867104953362397,0.18587483789072426,7,4,31,0.9727063392065654,"OrderedDict({'learning_rate': 0.18587483789072426, 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 31, 'subsample': 0.9727063392065654})",0.0,0.05,0.05333333333333334,0.034444444444444444,0.024393887111222392,14,0.5813953488372093,0.7063953488372093,0.8275193798449613,0.7051033591731266,0.10048386798501631,29
1.2186535994211833,0.005500274848522159,0.00708770751953125,0.0007170290686467483,0.03900089726577078,4,3,81,0.9084821112021894,"OrderedDict({'learning_rate': 0.03900089726577078, 'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 81, 'subsample': 0.9084821112021894})",0.0,0.0,0.0,0.0,0.0,34,0.7005813953488372,0.7403100775193798,0.7285437430786268,0.7231450719822813,0.01666235845565056,20
0.6936740875244141,0.008250863076874032,0.006088415781656901,0.0005130725845258163,0.15134578748167835,6,5,30,1.0,"OrderedDict({'learning_rate': 0.15134578748167835, 'max_depth': 6, 'min_samples_split': 5, 'n_estimators': 30, 'subsample': 1.0})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.75,0.6133720930232558,0.738233665559247,0.7005352528608343,0.06182056821261756,30
1.5570180416107178,0.0138041294856738,0.006849606831868489,0.0003504547306283656,0.01588780586502168,3,10,133,0.928172455976446,"OrderedDict({'learning_rate': 0.01588780586502168, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 133, 'subsample': 0.928172455976446})",0.05,0.05,0.05333333333333334,0.051111111111111114,0.0015713484026367726,3,0.7364341085271318,0.7422480620155039,0.7760243632336655,0.7515688445921004,0.017454795096900903,7
2.4933199882507324,0.022364327527428816,0.008062362670898438,0.000636484583417007,0.06215550704213706,3,3,212,0.931400192018266,"OrderedDict({'learning_rate': 0.06215550704213706, 'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 212, 'subsample': 0.931400192018266})",0.0625,0.0,0.12,0.06083333333333333,0.049003968093297184,1,0.7403100775193798,0.7025193798449613,0.7025193798449613,0.7151162790697675,0.017814705727568037,24
2.490835269292196,0.0039917754976754516,0.007708072662353516,0.0002892831961245655,0.035962010845669995,3,4,210,0.9302143533745175,"OrderedDict({'learning_rate': 0.035962010845669995, 'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 210, 'subsample': 0.9302143533745175})",0.0,0.0,0.0,0.0,0.0,34,0.7819767441860465,0.6947674418604651,0.7760243632336655,0.750922849760059,0.03978215753347973,8
0.4895439147949219,0.004866053191975248,0.005794127782185872,0.0003272147895279756,0.14409676795131202,4,5,30,1.0,"OrderedDict({'learning_rate': 0.14409676795131202, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 30, 'subsample': 1.0})",0.0,0.0,0.0,0.0,0.0,34,0.4941860465116279,0.7722868217054263,0.7799003322259136,0.6821244001476559,0.13292882797742292,40
0.7546470959981283,0.007970218899003468,0.0060273011525472,0.00036965683072365274,0.01368690851673305,2,9,91,0.9246444033341497,"OrderedDict({'learning_rate': 0.01368690851673305, 'max_depth': 2, 'min_samples_split': 9, 'n_estimators': 91, 'subsample': 0.9246444033341497})",0.0,0.0,0.0,0.0,0.0,34,0.687015503875969,0.8594961240310077,0.857281284606866,0.8012643041712809,0.08079116146009716,1
1.73285977045695,0.023704419156139432,0.0070238908131917315,0.00024368333126424365,0.06169438786141961,2,3,214,0.9024546645788123,"OrderedDict({'learning_rate': 0.06169438786141961, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 214, 'subsample': 0.9024546645788123})",0.0,0.0,0.06666666666666667,0.022222222222222223,0.03142696805273544,16,0.6647286821705426,0.7344961240310077,0.7799003322259136,0.7263750461424879,0.047368000265106985,17
0.8355971972147623,0.004848397375842194,0.007116238276163737,0.0008523793832885836,0.24334397574205913,3,5,71,0.9312585500333914,"OrderedDict({'learning_rate': 0.24334397574205913, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 71, 'subsample': 0.9312585500333914})",0.0,0.05,0.0,0.016666666666666666,0.023570226039551587,27,0.7897286821705426,0.7383720930232558,0.7818383167220376,0.7699796973052786,0.02258089093406862,3
0.7223606904347738,0.040481580598175096,0.005518118540445964,0.00012507417349733185,0.12836896471961148,7,5,29,1.0,"OrderedDict({'learning_rate': 0.12836896471961148, 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 29, 'subsample': 1.0})",0.0,0.0,0.06666666666666667,0.022222222222222223,0.03142696805273544,16,0.6153100775193798,0.6986434108527132,0.732281284606866,0.682078257659653,0.04916888614498712,41
0.9229822953542074,0.0016867537632766767,0.006236553192138672,0.00029885728472365446,0.025025427693257392,4,5,63,0.9052209601943498,"OrderedDict({'learning_rate': 0.025025427693257392, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 63, 'subsample': 0.9052209601943498})",0.0,0.0625,0.0,0.020833333333333332,0.02946278254943948,19,0.6511627906976744,0.7441860465116279,0.6807862679955704,0.6920450350682908,0.03880207389264472,36
4.999016364415486,0.09251892700209163,0.01013962427775065,0.00037897692896501835,0.055970626548775514,6,3,227,0.9390384926936282,"OrderedDict({'learning_rate': 0.055970626548775514, 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 227, 'subsample': 0.9390384926936282})",0.0,0.0625,0.05333333333333334,0.03861111111111112,0.02755745961163535,8,0.7422480620155039,0.748062015503876,0.7403100775193798,0.7435400516795866,0.0032939402542589108,10
