2
0.6534923315048218
0.07212555408477783
0.001042485237121582
5.0187110900878906e-05
1.0
scale
linear
"{'C': 1, 'gamma': 'scale', 'kernel': 'linear'}"
0.9296482412060302
0.9597989949748744
0.9447236180904524
0.01507537688442212
5
