mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.12225834528605144,0.0065450930397243,0.00446327527364095,0.00016174462761856588,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.62,0.8590909090909091,0.688,0.7223636363636364,0.10058747546481957,1
0.24034841855367026,0.011739243981508678,0.006847222646077474,1.6959962597439493e-05,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.615,0.8545454545454545,0.628,0.6991818181818181,0.10998680111146418,4
0.11988973617553711,0.005317248621043922,0.004416545232137044,7.221324038523848e-05,,50,"{'max_depth': None, 'n_estimators': 50}",0.615,0.8545454545454545,0.628,0.6991818181818181,0.10998680111146418,4
0.24198039372762045,0.013146873161586577,0.006975730260213216,5.51461480550683e-05,,100,"{'max_depth': None, 'n_estimators': 100}",0.57,0.85,0.716,0.7120000000000001,0.11434450868610468,3
0.11976226170857747,0.007962721024114624,0.0044447580973307295,9.925285236656518e-05,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.605,0.8181818181818182,0.66,0.6943939393939395,0.09036529275152025,6
0.23677404721577963,0.010938089069525975,0.00677180290222168,0.00010546638373574532,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.62,0.8545454545454545,0.688,0.7208484848484847,0.09852972404174733,2
