7
0.6694315671920776
0.37933027744293213
0.000867009162902832
0.00014913082122802734
100.0
auto
linear
"{'C': 100, 'gamma': 'auto', 'kernel': 'linear'}"
0.914572864321608
0.9798994974874372
0.9472361809045227
0.0326633165829146
3
